year_month,product_family,product_group,region_id,market_demand_index,market_growth_pct,competitor_pressure_index,seasonality_index,macro_business_index,supply_pressure_index,pipeline_interest_index,demand_shock_flag,market_opportunity_score,regional_market_growth_factor
2025-08,Components,Connectivity Module,8,180.0,0.0,65.59,82.0,109.62,39.23,34.97,0,96.73,1.07
2025-08,Industrial Tech,Industrial Scanner,2,103.76,-5.32,58.87,82.0,109.62,41.56,104.9,0,82.32,1.02
2025-08,IT Devices,Laptop Pro,8,144.32,-1.67,58.83,82.0,109.62,39.38,69.93,0,91.96,1.07
2025-08,IT Devices,Laptop Standard,7,94.81,-2.31,55.44,82.0,109.62,41.97,34.97,0,64.47,1.04
2025-08,IT Devices,Laptop Standard,10,63.71,-19.24,57.11,82.0,109.62,40.17,0.0,0,43.89,0.95
2025-08,Legacy Products,Legacy Workstation,1,51.36,-5.45,62.87,82.0,109.62,41.14,209.79,0,60.54,1.06
2025-08,Services,Service Contract,2,149.97,5.67,52.96,82.0,109.62,41.88,279.72,0,100.0,1.02
2025-08,Services,Service Contract,5,112.93,-5.84,58.77,82.0,109.62,41.2,69.93,0,79.15,0.97
2025-08,Services,Service Contract,10,106.81,0.55,59.84,82.0,109.62,41.99,0.0,0,60.26,0.95
2025-08,IT Devices,Tablet Enterprise,6,180.0,0.0,60.86,82.0,109.62,40.94,139.86,0,100.0,1.14
2025-09,Accessories,Accessory Kit,5,93.16,10.26,47.54,100.0,110.07,41.96,222.22,0,80.51,0.97
2025-09,Accessories,Accessory Kit,8,141.47,17.58,59.13,100.0,110.07,40.08,44.44,0,84.79,1.07
2025-09,Components,Connectivity Module,5,160.97,13.66,47.58,100.0,110.07,40.48,177.78,0,100.0,0.97
2025-09,Industrial Tech,Industrial Scanner,5,93.76,8.04,57.06,100.0,110.07,39.74,44.44,0,66.21,0.97
2025-09,IT Devices,Laptop Pro,8,171.32,18.71,50.53,100.0,110.07,48.78,133.33,0,100.0,1.07
2025-09,Medical Devices,Medical Sensor,4,154.1,-2.17,62.73,100.0,110.07,40.4,44.44,0,89.0,1.01
2025-09,Medical Devices,Medical Sensor,10,128.03,30.72,53.63,100.0,110.07,41.35,44.44,0,80.43,0.95
2025-09,Medical Devices,Monitoring Device,10,109.42,22.13,74.78,100.0,110.07,41.86,88.89,0,78.48,0.95
2025-09,Services,Service Contract,4,169.07,20.68,52.26,100.0,110.07,41.47,0.0,0,86.91,1.01
2025-09,IT Devices,Tablet Enterprise,6,180.0,0.0,58.95,100.0,110.07,40.95,222.22,0,100.0,1.14
2025-10,Accessories,Accessory Kit,3,180.0,13.78,56.0,130.0,111.07,41.07,145.99,0,100.0,1.09
2025-10,Accessories,Accessory Kit,5,146.82,50.0,53.59,130.0,111.07,40.3,109.49,0,100.0,0.97
2025-10,Components,Connectivity Module,10,180.0,25.5,54.05,130.0,111.07,40.65,72.99,0,100.0,0.95
2025-10,Industrial Tech,Industrial Scanner,6,180.0,0.0,43.65,130.0,111.07,40.95,145.99,0,100.0,1.14
2025-10,Industrial Tech,Industrial Scanner,7,180.0,32.5,50.09,130.0,111.07,40.44,0.0,0,91.91,1.04
2025-10,Industrial Tech,Industrial Scanner,9,180.0,0.0,57.04,130.0,111.07,40.93,0.0,1,90.31,1.12
2025-10,IT Devices,Laptop Pro,6,180.0,0.0,56.78,130.0,111.07,41.11,145.99,0,100.0,1.14
2025-10,IT Devices,Laptop Standard,3,171.16,21.97,57.74,130.0,111.07,41.45,109.49,0,100.0,1.09
2025-10,IT Devices,Laptop Standard,10,86.76,19.69,52.7,130.0,111.07,40.18,36.5,0,62.48,0.95
2025-10,Legacy Products,Legacy Workstation,4,80.51,50.0,55.38,130.0,111.07,41.01,72.99,0,67.66,1.01
2025-10,Legacy Products,Legacy Workstation,5,55.04,29.78,54.79,130.0,111.07,40.17,72.99,0,57.72,0.97
2025-10,Medical Devices,Medical Sensor,2,180.0,5.49,57.73,130.0,111.07,40.65,0.0,0,90.2,1.02
2025-10,Medical Devices,Monitoring Device,2,180.0,29.22,61.95,130.0,111.07,40.07,300.0,0,100.0,1.02
2025-10,Medical Devices,Monitoring Device,3,180.0,0.0,64.07,130.0,111.07,40.97,182.48,0,100.0,1.09
2025-10,Medical Devices,Monitoring Device,6,180.0,0.0,47.88,130.0,111.07,42.24,0.0,0,92.13,1.14
2025-10,Medical Devices,Monitoring Device,7,180.0,16.35,46.91,130.0,111.07,40.92,72.99,0,100.0,1.04
2025-10,Services,Service Contract,7,180.0,0.0,53.84,130.0,111.07,40.62,109.49,1,100.0,1.04
2025-10,IT Devices,Tablet Enterprise,1,180.0,0.0,56.19,130.0,111.07,41.45,218.98,0,100.0,1.06
2025-10,IT Devices,Tablet Enterprise,9,180.0,0.0,55.31,130.0,111.07,40.56,145.99,0,100.0,1.12
2025-11,Accessories,Accessory Kit,7,180.0,0.87,61.05,130.0,110.36,41.25,129.87,0,100.0,1.04
2025-11,Accessories,Accessory Kit,9,180.0,0.0,59.38,130.0,110.36,40.61,86.58,0,100.0,1.12
2025-11,Accessories,Accessory Kit,10,136.92,16.28,53.9,130.0,110.36,40.57,43.29,0,83.78,0.95
2025-11,Industrial Tech,Industrial Scanner,4,163.61,8.98,45.27,130.0,110.36,39.41,86.58,0,100.0,1.01
2025-11,Industrial Tech,Industrial Scanner,5,133.79,6.02,41.37,130.0,110.36,41.04,173.16,0,98.26,0.97
2025-11,IT Devices,Laptop Pro,2,180.0,0.0,61.62,130.0,110.36,40.96,86.58,0,100.0,1.02
2025-11,IT Devices,Laptop Pro,3,180.0,0.0,59.98,130.0,110.36,39.57,216.45,0,100.0,1.09
2025-11,IT Devices,Laptop Pro,5,153.44,6.32,60.44,130.0,110.36,41.26,129.87,0,100.0,0.97
2025-11,IT Devices,Laptop Pro,9,180.0,0.0,54.89,130.0,110.36,41.72,86.58,0,100.0,1.12
2025-11,IT Devices,Laptop Standard,4,131.5,-3.63,64.62,130.0,110.36,40.52,43.29,0,79.26,1.01
2025-11,Medical Devices,Medical Sensor,1,180.0,0.0,57.02,130.0,110.36,40.2,173.16,0,100.0,1.06
2025-11,Medical Devices,Medical Sensor,4,180.0,0.0,62.99,130.0,110.36,42.49,86.58,0,100.0,1.01
2025-11,Medical Devices,Medical Sensor,6,180.0,0.0,50.33,130.0,110.36,41.47,216.45,0,100.0,1.14
2025-11,Medical Devices,Monitoring Device,1,180.0,0.0,52.39,130.0,110.36,40.98,216.45,0,100.0,1.06
2025-11,Medical Devices,Monitoring Device,3,180.0,0.0,55.39,130.0,110.36,40.18,86.58,0,100.0,1.09
2025-11,Medical Devices,Monitoring Device,9,180.0,0.0,69.68,130.0,110.36,41.7,0.0,1,87.41,1.12
2025-12,Accessories,Accessory Kit,3,180.0,0.0,51.27,130.0,109.54,41.51,194.55,0,100.0,1.09
2025-12,Accessories,Accessory Kit,4,146.77,-10.13,59.09,130.0,109.54,40.92,155.64,0,99.57,1.01
2025-12,Accessories,Accessory Kit,10,131.49,-3.97,46.88,130.0,109.54,40.25,77.82,0,91.14,0.95
2025-12,Components,Connectivity Module,10,180.0,0.0,52.83,130.0,109.54,43.2,38.91,0,99.85,0.95
2025-12,Industrial Tech,Industrial Scanner,3,180.0,0.0,61.62,130.0,109.54,39.1,38.91,0,98.53,1.09
2025-12,Industrial Tech,Industrial Scanner,5,143.58,7.32,36.15,130.0,109.54,40.07,38.91,0,89.42,0.97
2025-12,Industrial Tech,Industrial Scanner,6,180.0,0.0,36.2,130.0,109.54,40.77,77.82,0,100.0,1.14
2025-12,IT Devices,Laptop Pro,1,180.0,0.0,56.42,130.0,109.54,40.49,300.0,0,100.0,1.06
2025-12,IT Devices,Laptop Pro,5,154.29,0.55,57.36,130.0,109.54,40.4,77.82,0,97.94,0.97
2025-12,IT Devices,Laptop Standard,7,146.82,-5.34,54.01,130.0,109.54,42.42,38.91,0,86.43,1.04
2025-12,Legacy Products,Legacy Workstation,2,60.49,-6.17,57.57,130.0,109.54,41.04,116.73,0,65.37,1.02
2025-12,Medical Devices,Monitoring Device,6,180.0,0.0,49.51,130.0,109.54,40.59,38.91,0,100.0,1.14
2025-12,IT Devices,Tablet Enterprise,1,180.0,0.0,56.59,130.0,109.54,40.29,38.91,0,99.46,1.06
2025-12,IT Devices,Tablet Enterprise,4,180.0,0.0,54.6,130.0,109.54,40.43,116.73,0,100.0,1.01
