cost_id,year_month,product_id,standard_unit_cost_eur,actual_unit_cost_eur,cost_variance_eur,cost_variance_pct
411,2021-03-01,1010,524.88,508.37,-16.51,-0.0314548087181832
412,2021-03-01,1011,684.11,733.62,49.51,0.07237140225987049
413,2021-03-01,1012,793.43,818.45,25.02,0.03153397275121939
414,2021-03-01,1013,549.83,572.21,22.38,0.040703490169688814
415,2021-03-01,1014,568.94,586.89,17.95,0.031549899813688616
416,2021-03-01,1015,546.26,563.0,16.74,0.030644747922234834
417,2021-03-01,1016,709.54,698.76,-10.78,-0.01519294190602362
418,2021-03-01,1017,779.86,822.56,42.7,0.05475341728002462
419,2021-03-01,1018,586.45,624.23,37.78,0.06442151931110922
420,2021-03-01,1019,640.42,689.63,49.21,0.07684019861965585
421,2021-03-01,1020,533.15,575.23,42.08,0.07892713120135046
422,2021-03-01,1021,378.56,376.38,-2.18,-0.005758664412510567
423,2021-03-01,1022,508.97,491.4,-17.57,-0.03452069866593316
424,2021-03-01,1023,438.32,457.75,19.43,0.04432834458842855
425,2021-03-01,1024,394.3,379.41,-14.89,-0.03776312452447375
426,2021-03-01,1025,412.46,405.35,-7.11,-0.017238035203413663
427,2021-03-01,1026,410.37,405.49,-4.88,-0.011891707483490508
428,2021-03-01,1027,602.0,604.69,2.69,0.00446843853820598
429,2021-03-01,1028,464.17,487.71,23.54,0.050714177995131095
430,2021-03-01,1029,481.59,519.82,38.23,0.07938287755144417
431,2021-03-01,1030,393.53,381.2,-12.33,-0.031331791731253014
432,2021-03-01,1031,519.86,545.7,25.84,0.04970568999345978
433,2021-03-01,1032,452.59,477.04,24.45,0.0540224043836585
434,2021-03-01,1033,525.22,558.23,33.01,0.06284985339476791
435,2021-03-01,1034,470.21,464.17,-6.04,-0.012845324429510219
436,2021-03-01,1035,544.52,546.5,1.98,0.0036362300741937855
437,2021-03-01,1036,421.12,444.84,23.72,0.056325987841945285
438,2021-03-01,1037,572.51,601.57,29.06,0.050758938708494176
439,2021-03-01,1038,367.62,393.27,25.65,0.06977313530275828
440,2021-03-01,1039,648.57,627.11,-21.46,-0.03308817860832292
441,2021-03-01,1040,271.63,265.75,-5.88,-0.021647093472738653
442,2021-03-01,1041,240.56,237.86,-2.7,-0.01122381110741603
443,2021-03-01,1042,329.05,329.83,0.78,0.0023704604163500985
444,2021-03-01,1043,330.76,326.48,-4.28,-0.012939895997097594
445,2021-03-01,1044,264.26,266.43,2.17,0.008211609778248695
446,2021-03-01,1045,283.84,272.02,-11.82,-0.04164317925591883
447,2021-03-01,1046,336.96,359.16,22.2,0.06588319088319089
448,2021-03-01,1047,266.61,262.88,-3.73,-0.013990472975507295
449,2021-03-01,1048,302.18,303.43,1.25,0.004136607320140314
450,2021-03-01,1049,393.98,382.67,-11.31,-0.028707040966546526
451,2021-03-01,1050,288.39,276.51,-11.88,-0.041194216165609074
452,2021-03-01,1051,296.14,304.99,8.85,0.029884514081177822
453,2021-03-01,1052,280.38,285.44,5.06,0.018046936300734718
454,2021-03-01,1053,373.3,367.68,-5.62,-0.015054915617465844
455,2021-03-01,1054,337.04,326.4,-10.64,-0.03156895323997152
456,2021-03-01,1055,293.42,298.19,4.77,0.01625656056165224
457,2021-03-01,1056,277.41,273.42,-3.99,-0.014383043149129447
458,2021-03-01,1057,287.49,289.36,1.87,0.00650457407214164
459,2021-03-01,1058,267.55,287.94,20.39,0.07621005419547748
460,2021-03-01,1059,289.09,309.9,20.81,0.07198450309592168
461,2021-03-01,1060,71.77,75.38,3.61,0.05029956806465097
462,2021-03-01,1061,146.81,155.67,8.86,0.060350112390164155
463,2021-03-01,1062,106.38,105.56,-0.82,-0.007708215830043241
464,2021-03-01,1063,89.0,84.99,-4.01,-0.0450561797752809
465,2021-03-01,1064,84.57,89.46,4.89,0.05782192266761263
466,2021-03-01,1065,81.23,82.29,1.06,0.01304936599778407
467,2021-03-01,1066,93.51,92.47,-1.04,-0.011121805154528928
468,2021-03-01,1067,94.13,92.93,-1.2,-0.012748326782109848
469,2021-03-01,1068,119.91,114.14,-5.77,-0.04811942290050872
470,2021-03-01,1069,102.75,97.87,-4.88,-0.04749391727493917
471,2021-03-01,1070,123.46,128.05,4.59,0.03717803337113235
472,2021-03-01,1071,99.33,94.73,-4.6,-0.0463102788684184
473,2021-03-01,1072,121.85,125.1,3.25,0.026672137874435783
474,2021-03-01,1073,85.69,88.97,3.28,0.03827751196172249
475,2021-03-01,1074,92.1,95.19,3.09,0.03355048859934853
476,2021-03-01,1075,157.36,156.83,-0.53,-0.0033680732079308592
477,2021-03-01,1076,110.8,110.61,-0.19,-0.0017148014440433212
478,2021-03-01,1077,148.49,151.11,2.62,0.01764428581049229
479,2021-03-01,1078,106.92,113.07,6.15,0.05751964085297419
480,2021-03-01,1079,90.06,93.29,3.23,0.035864978902953586
481,2021-03-01,1080,601.32,589.84,-11.48,-0.019091332402048827
482,2021-03-01,1081,492.62,528.4,35.78,0.07263204904388779
483,2021-03-01,1082,543.09,566.6,23.51,0.04328932589441897
484,2021-03-01,1083,592.03,579.88,-12.15,-0.0205226086515886
485,2021-03-01,1084,383.63,390.59,6.96,0.018142481036415296
486,2021-03-01,1085,463.5,477.59,14.09,0.030399137001078748
487,2021-03-01,1086,418.63,418.49,-0.14,-0.0003344241932016339
488,2021-03-01,1087,320.33,313.75,-6.58,-0.020541316767083945
489,2021-03-01,1088,690.57,663.51,-27.06,-0.03918502106955124
490,2021-03-01,1089,309.11,313.09,3.98,0.01287567532593575
491,2021-03-01,1090,415.95,447.1,31.15,0.0748888087510518
492,2021-03-01,1091,487.03,495.41,8.38,0.017206332258793092
493,2021-03-01,1092,423.52,412.61,-10.91,-0.02576029467321496
494,2021-03-01,1093,408.73,408.34,-0.39,-0.0009541751278350011
495,2021-03-01,1094,431.06,413.63,-17.43,-0.04043520623579084
496,2021-03-01,1095,470.18,500.13,29.95,0.06369900889021225
497,2021-03-01,1096,514.25,495.63,-18.62,-0.036208070004861447
498,2021-03-01,1097,425.68,435.65,9.97,0.023421349370419096
499,2021-03-01,1098,372.28,384.61,12.33,0.0331202320833781
500,2021-03-01,1099,576.05,568.79,-7.26,-0.012603072649943581
501,2021-03-01,1100,830.03,858.09,28.06,0.03380600701179475
502,2021-03-01,1101,814.86,784.39,-30.47,-0.0373929263922637
503,2021-03-01,1102,1120.05,1183.5,63.45,0.056649256729610284
504,2021-03-01,1103,1126.33,1109.49,-16.84,-0.014951213232356413
505,2021-03-01,1104,898.13,944.69,46.56,0.051841047509825974
506,2021-03-01,1105,916.97,885.2,-31.77,-0.03464671690458793
507,2021-03-01,1106,939.57,963.28,23.71,0.025234947901699712
508,2021-03-01,1107,877.56,905.66,28.1,0.032020602579880576
509,2021-03-01,1108,948.36,1004.28,55.92,0.05896495001898013
510,2021-03-01,1109,911.51,886.71,-24.8,-0.02720760057487027
511,2021-03-01,1110,771.82,801.83,30.01,0.03888212277474022
512,2021-03-01,1111,1133.33,1157.45,24.12,0.021282415536516285
513,2021-03-01,1112,848.14,826.45,-21.69,-0.025573608130733134
514,2021-03-01,1113,937.38,965.01,27.63,0.029475772898931062
515,2021-03-01,1114,1219.49,1278.54,59.05,0.048421881278239265
516,2021-03-01,1115,929.45,978.58,49.13,0.05285921781698854
517,2021-03-01,1116,944.51,953.51,9.0,0.009528750357328138
518,2021-03-01,1117,986.46,983.26,-3.2,-0.00324392271354135
519,2021-03-01,1118,867.87,934.25,66.38,0.07648610967080323
520,2021-03-01,1119,773.06,754.98,-18.08,-0.023387576643468813
521,2021-03-01,1120,61.9,60.25,-1.65,-0.02665589660743134
522,2021-03-01,1121,65.66,65.04,-0.62,-0.009442583003350593
523,2021-03-01,1122,47.06,46.36,-0.7,-0.014874628134296642
524,2021-03-01,1123,58.16,55.4,-2.76,-0.04745529573590096
525,2021-03-01,1124,49.45,51.18,1.73,0.03498483316481294
526,2021-03-01,1125,62.0,61.93,-0.07,-0.001129032258064516
527,2021-03-01,1126,53.65,53.83,0.18,0.0033550792171481826
528,2021-03-01,1127,43.69,45.02,1.33,0.03044174868390936
529,2021-03-01,1128,68.28,72.88,4.6,0.06736965436438196
530,2021-03-01,1129,38.18,36.62,-1.56,-0.040859088528025146
531,2021-03-01,1130,52.36,51.99,-0.37,-0.0070664629488158895
532,2021-03-01,1131,57.96,57.91,-0.05,-0.000862663906142167
533,2021-03-01,1132,68.43,71.4,2.97,0.04340201665935993
534,2021-03-01,1133,55.27,57.35,2.08,0.037633435860322056
535,2021-03-01,1134,78.3,76.96,-1.34,-0.01711366538952746
536,2021-03-01,1135,53.14,54.07,0.93,0.017500940910801656
537,2021-03-01,1136,52.46,53.89,1.43,0.027258863896301944
538,2021-03-01,1137,49.1,47.84,-1.26,-0.025661914460285134
539,2021-03-01,1138,48.62,51.74,3.12,0.06417112299465241
540,2021-03-01,1139,57.97,59.25,1.28,0.022080386406762118
541,2021-03-01,1140,669.71,671.94,2.23,0.003329799465440265
542,2021-03-01,1141,582.95,562.46,-20.49,-0.03514881207650742
543,2021-03-01,1142,625.69,644.48,18.79,0.03003084594607553
544,2021-03-01,1143,634.17,615.13,-19.04,-0.03002349527729158
545,2021-03-01,1144,661.24,696.82,35.58,0.053807997096364406
546,2021-03-01,1145,657.87,655.16,-2.71,-0.004119354887743779
547,2021-03-01,1146,504.76,487.75,-17.01,-0.03369918377050479
548,2021-03-01,1147,709.06,704.18,-4.88,-0.006882351281978958
549,2021-03-01,1148,604.69,595.23,-9.46,-0.015644379764838182
550,2021-03-01,1149,639.67,631.79,-7.88,-0.01231885190801507
551,2021-03-01,1150,542.08,534.75,-7.33,-0.013521989374262102
552,2021-03-01,1151,513.77,520.41,6.64,0.012924071082390954
553,2021-03-01,1152,684.58,656.48,-28.1,-0.04104706535393964
554,2021-03-01,1153,545.9,554.51,8.61,0.0157721194357941
555,2021-03-01,1154,739.02,714.42,-24.6,-0.03328732645936511
556,2021-03-01,1155,573.35,577.56,4.21,0.007342809802040638
557,2021-03-01,1156,472.29,501.8,29.51,0.06248279658684283
558,2021-03-01,1157,479.61,513.05,33.44,0.06972331686161673
559,2021-03-01,1158,733.55,788.25,54.7,0.07456887737713858
560,2021-03-01,1159,627.43,636.59,9.16,0.014599238162026042
561,2021-03-01,1160,49.32,51.37,2.05,0.04156528791565288
562,2021-03-01,1161,43.65,43.36,-0.29,-0.0066437571592210766
563,2021-03-01,1162,45.84,49.26,3.42,0.07460732984293193
564,2021-03-01,1163,43.71,47.16,3.45,0.0789293067947838
565,2021-03-01,1164,33.22,34.0,0.78,0.023479831426851294
566,2021-03-01,1165,39.62,40.18,0.56,0.014134275618374558
567,2021-03-01,1166,40.09,41.55,1.46,0.036418059366425545
568,2021-03-01,1167,58.43,60.52,2.09,0.0357692965942153
569,2021-03-01,1168,44.44,44.59,0.15,0.0033753375337533752
570,2021-03-01,1169,52.55,51.68,-0.87,-0.016555661274976215
571,2021-03-01,1170,37.67,38.94,1.27,0.033713830634457126
572,2021-03-01,1171,32.19,33.64,1.45,0.04504504504504504
573,2021-03-01,1172,47.6,51.18,3.58,0.07521008403361344
574,2021-03-01,1173,48.78,48.57,-0.21,-0.004305043050430504
575,2021-03-01,1174,47.43,51.15,3.72,0.0784313725490196
576,2021-03-01,1175,43.06,43.37,0.31,0.007199256850905713
577,2021-03-01,1176,39.25,39.62,0.37,0.009426751592356689
578,2021-03-01,1177,55.95,59.64,3.69,0.06595174262734585
579,2021-03-01,1178,37.04,35.84,-1.2,-0.032397408207343416
580,2021-03-01,1179,45.32,43.32,-2.0,-0.0441306266548985
581,2021-03-01,1180,73.82,73.81,-0.01,-0.0001354646437279869
582,2021-03-01,1181,74.49,79.14,4.65,0.06242448650825614
583,2021-03-01,1182,103.5,109.89,6.39,0.06173913043478261
584,2021-03-01,1183,113.47,119.71,6.24,0.05499250903322464
585,2021-03-01,1184,86.11,82.12,-3.99,-0.04633608175589363
586,2021-03-01,1185,77.23,75.85,-1.38,-0.017868703871552507
587,2021-03-01,1186,79.73,79.4,-0.33,-0.004138969020443998
588,2021-03-01,1187,114.68,109.2,-5.48,-0.04778514126264388
589,2021-03-01,1188,87.49,93.81,6.32,0.07223682706595039
590,2021-03-01,1189,84.86,90.87,6.01,0.07082253122790479
591,2021-03-01,1190,54.85,52.79,-2.06,-0.03755697356426618
592,2021-03-01,1191,68.18,66.53,-1.65,-0.02420064535054268
593,2021-03-01,1192,102.21,102.44,0.23,0.0022502690539086194
594,2021-03-01,1193,100.6,97.4,-3.2,-0.03180914512922465
595,2021-03-01,1194,124.24,131.44,7.2,0.05795235028976175
596,2021-03-01,1195,78.29,83.45,5.16,0.06590880061310513
597,2021-03-01,1196,100.06,104.26,4.2,0.04197481511093344
598,2021-03-01,1197,95.1,101.83,6.73,0.07076761303890641
599,2021-03-01,1198,109.4,106.7,-2.7,-0.024680073126142597
600,2021-03-01,1199,107.27,112.42,5.15,0.0480096951617414
601,2021-04-01,1000,720.66,698.81,-21.85,-0.030319429411927955
602,2021-04-01,1001,712.84,678.02,-34.82,-0.04884686605689916
603,2021-04-01,1002,760.27,725.47,-34.8,-0.04577321214831573
604,2021-04-01,1003,775.72,780.04,4.32,0.005569019749394112
605,2021-04-01,1004,782.73,771.85,-10.88,-0.013900067711726905
606,2021-04-01,1005,861.72,892.02,30.3,0.035162233672190506
607,2021-04-01,1006,677.3,707.13,29.83,0.04404252177764654
608,2021-04-01,1007,967.57,1006.32,38.75,0.040048782000268714
609,2021-04-01,1008,668.09,675.47,7.38,0.011046415902049125
610,2021-04-01,1009,542.9,550.35,7.45,0.013722600847301529
611,2021-04-01,1010,518.81,538.73,19.92,0.03839555906786685
612,2021-04-01,1011,658.51,655.21,-3.3,-0.005011313419689906
613,2021-04-01,1012,729.02,718.09,-10.93,-0.01499272996625607
614,2021-04-01,1013,522.42,542.81,20.39,0.03902989931472761
615,2021-04-01,1014,575.73,590.4,14.67,0.02548069407534782
616,2021-04-01,1015,515.55,514.15,-1.4,-0.0027155465037338763
617,2021-04-01,1016,704.07,752.73,48.66,0.06911244620563296
618,2021-04-01,1017,794.35,823.03,28.68,0.03610499150248631
619,2021-04-01,1018,588.73,592.48,3.75,0.006369643130127563
620,2021-04-01,1019,612.87,595.46,-17.41,-0.028407329449964918
621,2021-04-01,1020,520.5,538.19,17.69,0.03398655139289145
622,2021-04-01,1021,375.63,378.11,2.48,0.006602241567499933
623,2021-04-01,1022,483.66,497.13,13.47,0.02785014266220072
624,2021-04-01,1023,443.57,469.94,26.37,0.05944946682598012
625,2021-04-01,1024,405.31,433.8,28.49,0.0702918753546668
626,2021-04-01,1025,409.33,429.69,20.36,0.04973981872816554
627,2021-04-01,1026,426.7,412.59,-14.11,-0.033067729083665336
628,2021-04-01,1027,606.27,614.66,8.39,0.013838718722681314
629,2021-04-01,1028,466.01,455.11,-10.9,-0.023390056007381817
630,2021-04-01,1029,515.57,549.34,33.77,0.06550032003413697
631,2021-04-01,1030,402.98,419.41,16.43,0.04077125415653382
632,2021-04-01,1031,549.37,537.39,-11.98,-0.021806796876422084
633,2021-04-01,1032,440.65,438.34,-2.31,-0.005242255758538522
634,2021-04-01,1033,534.21,524.34,-9.87,-0.018475880271803222
635,2021-04-01,1034,464.26,475.19,10.93,0.02354284237280834
636,2021-04-01,1035,536.67,525.67,-11.0,-0.02049676710082546
637,2021-04-01,1036,420.18,406.62,-13.56,-0.03227188347850921
638,2021-04-01,1037,571.27,556.07,-15.2,-0.02660738354893483
639,2021-04-01,1038,366.98,391.71,24.73,0.06738786854869475
640,2021-04-01,1039,623.86,597.8,-26.06,-0.04177219247908184
641,2021-04-01,1040,258.8,248.58,-10.22,-0.03948995363214838
642,2021-04-01,1041,243.63,237.89,-5.74,-0.0235603168739482
643,2021-04-01,1042,314.95,321.19,6.24,0.01981266867756787
644,2021-04-01,1043,329.74,320.39,-9.35,-0.028355674167525928
645,2021-04-01,1044,274.1,290.1,16.0,0.058372856621670924
646,2021-04-01,1045,290.06,300.56,10.5,0.0361994070192374
647,2021-04-01,1046,345.05,359.97,14.92,0.043240110128966815
648,2021-04-01,1047,267.23,273.73,6.5,0.024323616360438574
649,2021-04-01,1048,300.74,305.46,4.72,0.015694619937487532
650,2021-04-01,1049,397.84,379.23,-18.61,-0.046777599034787856
651,2021-04-01,1050,297.42,299.92,2.5,0.008405621679779436
652,2021-04-01,1051,289.22,298.02,8.8,0.030426664822626376
653,2021-04-01,1052,276.52,267.66,-8.86,-0.03204108201938377
654,2021-04-01,1053,359.05,347.49,-11.56,-0.03219607297033839
655,2021-04-01,1054,339.44,358.57,19.13,0.05635753004949328
656,2021-04-01,1055,299.38,296.87,-2.51,-0.008383993586745941
657,2021-04-01,1056,275.72,295.83,20.11,0.0729363122007834
658,2021-04-01,1057,300.95,292.19,-8.76,-0.029107825220136236
659,2021-04-01,1058,272.84,273.57,0.73,0.002675560768215804
660,2021-04-01,1059,296.28,298.58,2.3,0.007762926960982854
661,2021-04-01,1060,70.88,75.96,5.08,0.0716704288939052
662,2021-04-01,1061,148.68,157.71,9.03,0.06073446327683616
663,2021-04-01,1062,114.05,112.09,-1.96,-0.01718544498027181
664,2021-04-01,1063,85.38,81.74,-3.64,-0.04263293511360974
665,2021-04-01,1064,84.76,90.3,5.54,0.06536101934874941
666,2021-04-01,1065,84.63,84.4,-0.23,-0.00271771239513175
667,2021-04-01,1066,93.52,98.08,4.56,0.04875962360992301
668,2021-04-01,1067,96.12,95.52,-0.6,-0.006242197253433208
669,2021-04-01,1068,118.53,121.4,2.87,0.024213279338564077
670,2021-04-01,1069,111.66,107.47,-4.19,-0.03752462833602006
671,2021-04-01,1070,121.34,130.03,8.69,0.07161694412394923
672,2021-04-01,1071,99.74,97.33,-2.41,-0.02416282334068578
673,2021-04-01,1072,125.25,133.73,8.48,0.06770459081836327
674,2021-04-01,1073,85.53,86.25,0.72,0.008418098912662224
675,2021-04-01,1074,98.41,98.88,0.47,0.004775937404735291
676,2021-04-01,1075,163.11,162.44,-0.67,-0.004107657409110416
677,2021-04-01,1076,106.21,109.12,2.91,0.02739855004236889
678,2021-04-01,1077,153.36,153.2,-0.16,-0.0010432968179447052
679,2021-04-01,1078,107.59,110.16,2.57,0.023886978343712242
680,2021-04-01,1079,97.19,104.58,7.39,0.07603662928284803
681,2021-04-01,1080,590.49,562.42,-28.07,-0.04753679147826381
682,2021-04-01,1081,504.06,494.37,-9.69,-0.01922390191643852
683,2021-04-01,1082,526.98,521.39,-5.59,-0.010607613192151505
684,2021-04-01,1083,606.38,600.57,-5.81,-0.009581450575546687
685,2021-04-01,1084,396.96,407.65,10.69,0.026929665457476822
686,2021-04-01,1085,468.14,494.49,26.35,0.05628658093732644
687,2021-04-01,1086,405.42,396.1,-9.32,-0.022988505747126436
688,2021-04-01,1087,309.9,313.72,3.82,0.012326556953856083
689,2021-04-01,1088,703.33,677.26,-26.07,-0.03706652638164162
690,2021-04-01,1089,308.04,320.22,12.18,0.03954031943903389
691,2021-04-01,1090,412.76,424.45,11.69,0.0283215427851536
692,2021-04-01,1091,450.3,479.88,29.58,0.06568954030646236
693,2021-04-01,1092,426.4,437.03,10.63,0.024929643527204504
694,2021-04-01,1093,394.7,405.26,10.56,0.02675449708639473
695,2021-04-01,1094,446.92,429.14,-17.78,-0.03978340642620603
696,2021-04-01,1095,512.85,540.01,27.16,0.052958954860095546
697,2021-04-01,1096,533.04,574.5,41.46,0.07778027915353444
698,2021-04-01,1097,435.65,461.05,25.4,0.05830368415012051
699,2021-04-01,1098,395.49,387.74,-7.75,-0.019595944271663
700,2021-04-01,1099,522.72,547.55,24.83,0.04750153045607591
701,2021-04-01,1100,859.78,890.47,30.69,0.03569517783619065
702,2021-04-01,1101,838.4,870.03,31.63,0.03772662213740458
703,2021-04-01,1102,1106.33,1064.32,-42.01,-0.037972395216617105
704,2021-04-01,1103,1060.86,1072.21,11.35,0.010698866956997153
705,2021-04-01,1104,894.07,889.65,-4.42,-0.00494368449897659
706,2021-04-01,1105,895.2,945.55,50.35,0.05624441465594281
707,2021-04-01,1106,903.77,888.74,-15.03,-0.016630337364594974
708,2021-04-01,1107,884.93,856.63,-28.3,-0.03197993061598092
709,2021-04-01,1108,955.31,1019.78,64.47,0.06748594697009348
710,2021-04-01,1109,925.65,982.41,56.76,0.061319073083778965
711,2021-04-01,1110,776.68,822.91,46.23,0.05952258330329093
712,2021-04-01,1111,1158.39,1177.25,18.86,0.01628121789725395
713,2021-04-01,1112,847.55,843.57,-3.98,-0.004695888148191847
714,2021-04-01,1113,885.31,938.83,53.52,0.060453400503778336
715,2021-04-01,1114,1140.72,1120.52,-20.2,-0.017708114173504454
716,2021-04-01,1115,951.55,986.3,34.75,0.03651936314434344
717,2021-04-01,1116,907.15,967.36,60.21,0.06637270572672656
718,2021-04-01,1117,1022.07,999.1,-22.97,-0.02247399884548025
719,2021-04-01,1118,822.26,844.18,21.92,0.026658234621652517
720,2021-04-01,1119,797.64,855.76,58.12,0.07286495160724137
721,2021-04-01,1120,63.37,63.97,0.6,0.009468202619536058
722,2021-04-01,1121,66.29,63.88,-2.41,-0.036355408055513655
723,2021-04-01,1122,48.5,46.22,-2.28,-0.047010309278350516
724,2021-04-01,1123,56.97,60.7,3.73,0.06547305599438301
725,2021-04-01,1124,51.5,52.66,1.16,0.022524271844660194
726,2021-04-01,1125,59.53,59.24,-0.29,-0.004871493364690073
727,2021-04-01,1126,53.75,56.31,2.56,0.04762790697674418
728,2021-04-01,1127,46.04,48.36,2.32,0.05039096437880104
729,2021-04-01,1128,66.69,64.12,-2.57,-0.03853651222072275
730,2021-04-01,1129,38.17,37.07,-1.1,-0.02881844380403458
731,2021-04-01,1130,52.79,51.19,-1.6,-0.03030877060049252
732,2021-04-01,1131,62.47,65.29,2.82,0.04514166800064031
733,2021-04-01,1132,67.72,68.6,0.88,0.01299468399291199
734,2021-04-01,1133,53.72,52.06,-1.66,-0.03090096798212956
735,2021-04-01,1134,77.22,74.63,-2.59,-0.03354053354053354
736,2021-04-01,1135,54.64,56.43,1.79,0.03275988286969253
737,2021-04-01,1136,54.63,53.83,-0.8,-0.014643968515467691
738,2021-04-01,1137,50.79,52.48,1.69,0.03327426658791101
739,2021-04-01,1138,48.71,51.22,2.51,0.051529460069800866
740,2021-04-01,1139,57.11,57.87,0.76,0.013307651899842409
741,2021-04-01,1140,685.94,737.96,52.02,0.07583753681079977
742,2021-04-01,1141,604.07,644.28,40.21,0.06656513317992947
743,2021-04-01,1142,610.48,580.36,-30.12,-0.04933822565849823
744,2021-04-01,1143,609.07,587.8,-21.27,-0.03492209434055199
745,2021-04-01,1144,654.66,628.02,-26.64,-0.040692878746219414
746,2021-04-01,1145,624.24,672.13,47.89,0.07671728822247853
747,2021-04-01,1146,518.99,543.4,24.41,0.047033661534904334
748,2021-04-01,1147,729.42,717.69,-11.73,-0.016081270050176854
749,2021-04-01,1148,578.09,572.42,-5.67,-0.009808161358957948
750,2021-04-01,1149,675.3,651.67,-23.63,-0.034991855471642234
751,2021-04-01,1150,551.75,546.04,-5.71,-0.010348889895786135
752,2021-04-01,1151,539.16,557.77,18.61,0.03451665553824468
