return_id,sales_id,date_id,return_date,customer_id,product_id,region_id,return_units,return_value_eur,return_reason
384,17517,20240401,2024-04-01,75,1104,2,7,11527.25,Defect
385,92382,20251120,2025-11-20,367,1187,6,6,1663.51,Other
386,36472,20221211,2022-12-11,1172,1067,3,8,1420.21,Customer Cancellation
387,52862,20240703,2024-07-03,864,1177,6,6,396.84,Customer Cancellation
388,33724,20250102,2025-01-02,1058,1006,1,1,988.53,Customer Cancellation
389,32216,20251223,2025-12-23,124,1044,3,16,7084.23,Shipping Damage
390,117314,20251206,2025-12-06,526,1148,6,3,1914.53,Defect
391,28928,20230910,2023-09-10,1143,1136,2,3,233.23,Other
392,13484,20220604,2022-06-04,205,1051,5,23,8083.24,Defect
393,79874,20250407,2025-04-07,1102,1044,2,1,378.11,Wrong Configuration
394,50515,20251017,2025-10-17,1081,1107,4,22,30315.54,Shipping Damage
395,26107,20250122,2025-01-22,663,1041,7,3,1211.24,Other
396,62176,20240921,2024-09-21,211,1063,2,7,971.33,Customer Cancellation
397,71353,20250528,2025-05-28,1076,1129,7,8,478.92,Defect
398,14832,20250102,2025-01-02,906,1100,9,5,7952.76,Shipping Damage
399,76011,20241117,2024-11-17,104,1061,3,1,221.49,Defect
400,93075,20251227,2025-12-27,729,1011,1,18,18951.58,Defect
401,46,20230710,2023-07-10,463,1072,2,2,429.23,Customer Cancellation
402,18302,20251231,2025-12-31,139,1175,6,10,673.77,Wrong Configuration
403,110666,20230607,2023-06-07,372,1010,8,1,736.36,Defect
404,35109,20231211,2023-12-11,720,1083,5,6,6350.32,Shipping Damage
405,69073,20220730,2022-07-30,702,1036,7,11,5425.98,Customer Cancellation
406,107134,20220824,2022-08-24,733,1071,8,4,596.84,Defect
407,69187,20241211,2024-12-11,1116,1134,5,28,3108.86,Wrong Configuration
408,77564,20250616,2025-06-16,388,1083,2,1,1143.18,Defect
409,109344,20250819,2025-08-19,757,1161,6,1,52.71,Other
410,80490,20241026,2024-10-26,356,1105,4,17,19618.48,Defect
411,7276,20251231,2025-12-31,15,1041,6,3,1087.21,Defect
412,72374,20250608,2025-06-08,224,1036,2,2,1085.89,Wrong Configuration
413,66550,20241223,2024-12-23,784,1140,6,6,4640.1,Defect
414,36863,20251214,2025-12-14,34,1007,9,6,8138.68,Customer Cancellation
415,63845,20250121,2025-01-21,633,1088,5,2,1882.4,Customer Cancellation
416,36569,20240419,2024-04-19,718,1115,8,1,1665.92,Customer Cancellation
417,43287,20251217,2025-12-17,98,1052,3,3,1184.54,Defect
418,36124,20240812,2024-08-12,758,1150,10,20,11530.84,Customer Cancellation
419,118711,20251022,2025-10-22,162,1047,8,8,3098.23,Defect
420,36191,20231209,2023-12-09,913,1187,7,17,4535.83,Defect
421,14413,20250522,2025-05-22,311,1084,8,6,4075.98,Defect
422,104505,20250128,2025-01-28,259,1121,2,2,208.61,Other
423,14748,20240223,2024-02-23,230,1082,9,2,1545.9,Defect
424,46961,20231027,2023-10-27,480,1017,1,17,16443.95,Wrong Configuration
425,29140,20240225,2024-02-25,88,1046,3,24,10925.0,Wrong Configuration
426,27448,20230306,2023-03-06,905,1113,1,4,5589.4,Wrong Configuration
427,88077,20251009,2025-10-09,822,1101,7,2,2479.99,Defect
428,117946,20250602,2025-06-02,487,1155,1,3,2084.52,Customer Cancellation
429,66541,20250417,2025-04-17,988,1138,4,22,1335.67,Wrong Configuration
430,35476,20250608,2025-06-08,663,1198,7,1,313.85,Defect
431,74968,20250115,2025-01-15,1116,1171,5,35,1581.07,Shipping Damage
432,108769,20251203,2025-12-03,526,1006,6,5,5245.9,Customer Cancellation
433,86195,20250909,2025-09-09,399,1135,5,17,1244.51,Wrong Configuration
434,21479,20230727,2023-07-27,1154,1184,8,24,3993.78,Customer Cancellation
435,87021,20250823,2025-08-23,862,1136,3,23,1732.58,Defect
436,52928,20250318,2025-03-18,446,1151,2,2,1100.07,Customer Cancellation
437,67378,20240421,2024-04-21,694,1016,9,3,3247.02,Wrong Configuration
438,79581,20250823,2025-08-23,968,1036,2,3,1797.42,Defect
439,19374,20231214,2023-12-14,432,1068,2,2,417.91,Defect
440,54267,20240222,2024-02-22,295,1078,4,1,182.31,Shipping Damage
441,58268,20250610,2025-06-10,37,1191,3,5,859.89,Wrong Configuration
442,53857,20230917,2023-09-17,101,1085,9,12,7704.17,Wrong Configuration
443,29578,20231117,2023-11-17,1055,1021,4,4,2038.92,Other
444,62037,20250507,2025-05-07,29,1058,8,6,2513.02,Defect
445,3944,20240725,2024-07-25,1162,1156,1,16,8506.05,Defect
446,25969,20231001,2023-10-01,473,1077,6,10,1954.25,Other
447,60895,20251116,2025-11-16,11,1012,3,4,4390.27,Wrong Configuration
448,47478,20241014,2024-10-14,152,1094,7,9,6397.27,Wrong Configuration
449,89450,20241231,2024-12-31,816,1074,7,16,2322.32,Shipping Damage
450,11632,20240618,2024-06-18,1128,1087,7,1,514.71,Shipping Damage
451,106108,20240226,2024-02-26,1085,1128,6,28,2336.16,Other
452,50768,20251207,2025-12-07,794,1191,6,4,770.18,Wrong Configuration
453,1534,20240716,2024-07-16,786,1160,1,3,183.73,Customer Cancellation
454,102495,20221107,2022-11-07,271,1003,4,31,26492.22,Defect
455,23021,20250523,2025-05-23,824,1197,8,3,657.52,Defect
456,100122,20240311,2024-03-11,729,1011,1,5,4566.94,Shipping Damage
457,77475,20240825,2024-08-25,551,1161,10,1,46.85,Other
458,38052,20240914,2024-09-14,1047,1044,4,2,715.2,Defect
459,51879,20230208,2023-02-08,130,1096,3,17,9887.38,Wrong Configuration
460,68880,20240330,2024-03-30,583,1069,10,6,1133.37,Other
461,84699,20240430,2024-04-30,1179,1078,5,1,178.28,Customer Cancellation
462,25213,20220803,2022-08-03,465,1176,6,27,1178.32,Customer Cancellation
463,44301,20240506,2024-05-06,569,1055,1,2,842.21,Wrong Configuration
464,52662,20251211,2025-12-11,59,1074,8,1,163.3,Shipping Damage
465,77552,20230610,2023-06-10,319,1105,6,1,1265.22,Defect
466,44713,20240926,2024-09-26,1049,1026,2,6,2889.31,Wrong Configuration
467,103964,20250418,2025-04-18,626,1083,6,1,1200.38,Defect
468,65951,20230727,2023-07-27,642,1075,9,4,815.84,Defect
469,47367,20221004,2022-10-04,20,1185,5,12,1719.14,Customer Cancellation
470,8129,20231118,2023-11-18,703,1180,1,24,4860.12,Shipping Damage
471,101384,20240217,2024-02-17,519,1077,8,15,3619.46,Shipping Damage
472,50002,20251227,2025-12-27,61,1196,10,6,1545.58,Defect
473,86820,20250503,2025-05-03,387,1185,8,12,2217.64,Defect
474,896,20240423,2024-04-23,608,1114,4,3,4954.17,Other
475,35958,20251205,2025-12-05,56,1160,8,28,1685.39,Customer Cancellation
476,77768,20251206,2025-12-06,1056,1019,6,3,2715.29,Other
477,876,20230923,2023-09-23,1111,1111,2,13,19073.14,Other
478,56056,20250618,2025-06-18,960,1098,6,1,664.3,Shipping Damage
479,3205,20250301,2025-03-01,167,1180,6,3,690.81,Defect
480,119978,20241005,2024-10-05,1159,1031,1,1,670.13,Shipping Damage
481,25832,20250908,2025-09-08,729,1031,1,40,24995.98,Shipping Damage
482,18212,20230524,2023-05-24,259,1164,2,1,43.77,Other
483,58091,20250422,2025-04-22,347,1069,5,3,578.99,Shipping Damage
484,64032,20240117,2024-01-17,224,1173,2,1,56.65,Defect
485,31772,20250320,2025-03-20,371,1094,8,13,10076.29,Customer Cancellation
486,88821,20230114,2023-01-14,1167,1076,3,7,1258.34,Other
487,108512,20220308,2022-03-08,354,1168,6,4,250.39,Customer Cancellation
488,41273,20231118,2023-11-18,875,1021,10,13,5517.2,Other
489,51103,20231019,2023-10-19,703,1132,1,13,1062.17,Customer Cancellation
490,116212,20250529,2025-05-29,1084,1116,2,5,7250.1,Other
491,61849,20251026,2025-10-26,406,1110,6,2,2639.95,Wrong Configuration
492,55027,20251218,2025-12-18,929,1045,8,20,8690.6,Customer Cancellation
493,11762,20250514,2025-05-14,957,1193,6,38,8795.17,Customer Cancellation
494,116938,20211124,2021-11-24,647,1009,3,5,3926.15,Shipping Damage
495,89664,20230904,2023-09-04,1,1192,5,2,498.06,Defect
496,41889,20241223,2024-12-23,130,1179,3,9,476.53,Defect
497,70188,20250417,2025-04-17,85,1168,1,4,229.34,Other
498,51207,20251202,2025-12-02,907,1174,9,21,1123.85,Wrong Configuration
499,117,20250514,2025-05-14,395,1090,1,24,16640.87,Wrong Configuration
500,104090,20241018,2024-10-18,546,1084,3,7,5223.3,Defect
501,86742,20240528,2024-05-28,775,1179,4,2,120.26,Wrong Configuration
502,25737,20221127,2022-11-27,871,1114,1,12,19205.71,Wrong Configuration
503,57361,20231104,2023-11-04,488,1017,4,4,4323.82,Shipping Damage
504,72913,20210916,2021-09-16,834,1037,1,5,2888.77,Other
505,32067,20250613,2025-06-13,335,1045,5,34,14443.12,Shipping Damage
506,76535,20251207,2025-12-07,906,1137,9,6,498.24,Defect
507,108752,20240904,2024-09-04,225,1166,4,15,624.92,Customer Cancellation
508,78725,20250601,2025-06-01,1108,1034,2,6,4598.71,Defect
509,38132,20240123,2024-01-23,979,1039,1,8,6446.34,Defect
510,74126,20240706,2024-07-06,584,1069,9,13,2297.79,Defect
511,28718,20220924,2022-09-24,546,1021,3,6,2950.85,Wrong Configuration
512,42134,20231219,2023-12-19,943,1125,6,4,384.68,Shipping Damage
513,38993,20240813,2024-08-13,1079,1062,5,4,676.51,Customer Cancellation
514,89912,20230705,2023-07-05,875,1197,10,41,7386.84,Defect
515,15139,20230707,2023-07-07,933,1199,9,6,1311.87,Defect
516,30936,20250413,2025-04-13,691,1190,4,25,3685.13,Defect
517,10249,20250403,2025-04-03,1155,1184,2,4,886.18,Shipping Damage
518,111406,20220207,2022-02-07,484,1199,5,1,264.63,Customer Cancellation
519,104453,20250829,2025-08-29,534,1148,5,27,14602.21,Wrong Configuration
520,44245,20230221,2023-02-21,1068,1070,4,50,10953.82,Wrong Configuration
521,114274,20240704,2024-07-04,598,1130,2,9,711.8,Other
522,3796,20240918,2024-09-18,37,1061,3,7,1672.09,Defect
523,42034,20220725,2022-07-25,684,1135,1,22,1362.64,Other
524,28580,20250312,2025-03-12,1017,1064,1,3,501.82,Shipping Damage
525,8128,20241101,2024-11-01,181,1186,2,3,527.11,Defect
526,16066,20250429,2025-04-29,868,1142,10,1,635.66,Defect
527,101935,20250722,2025-07-22,874,1033,6,1,765.16,Defect
528,68999,20230405,2023-04-05,579,1152,3,10,6795.54,Customer Cancellation
529,37855,20251225,2025-12-25,1178,1139,1,7,552.55,Shipping Damage
530,84191,20250801,2025-08-01,67,1153,6,5,3395.11,Other
531,28438,20241229,2024-12-29,1070,1111,5,5,8074.43,Defect
532,7932,20250516,2025-05-16,365,1072,1,45,9959.53,Customer Cancellation
533,59898,20251230,2025-12-30,468,1075,2,2,470.81,Customer Cancellation
534,55858,20251222,2025-12-22,100,1074,8,14,2549.54,Other
535,77358,20220109,2022-01-09,545,1157,6,10,5269.83,Defect
536,86769,20231210,2023-12-10,973,1045,9,2,845.93,Shipping Damage
537,108474,20250407,2025-04-07,1109,1075,4,7,1709.18,Defect
538,74349,20220125,2022-01-25,531,1183,7,9,2381.91,Defect
539,48708,20240229,2024-02-29,928,1126,6,5,351.09,Wrong Configuration
540,64778,20240821,2024-08-21,927,1066,5,9,1573.44,Shipping Damage
541,73466,20240714,2024-07-14,832,1080,9,9,7956.08,Defect
542,49061,20250711,2025-07-11,673,1046,6,27,12372.21,Defect
543,45429,20241127,2024-11-27,168,1164,2,3,130.65,Defect
544,45292,20251203,2025-12-03,837,1034,4,20,14036.47,Wrong Configuration
545,64187,20250120,2025-01-20,231,1042,6,1,369.89,Defect
546,54810,20251228,2025-12-28,753,1131,6,30,2301.41,Customer Cancellation
547,15779,20221119,2022-11-19,684,1007,1,5,6022.39,Shipping Damage
548,54186,20241016,2024-10-16,779,1093,5,6,4346.87,Defect
549,112379,20241018,2024-10-18,1126,1181,5,4,917.87,Wrong Configuration
550,78586,20231211,2023-12-11,179,1035,6,45,25978.26,Defect
551,29031,20250824,2025-08-24,475,1107,1,17,27111.48,Other
552,40463,20250129,2025-01-29,702,1061,7,25,5552.19,Other
553,4262,20240806,2024-08-06,492,1012,1,14,12370.33,Shipping Damage
554,112128,20240309,2024-03-09,37,1191,3,6,1039.11,Defect
555,53790,20210425,2021-04-25,1075,1078,4,1,171.75,Customer Cancellation
556,119608,20230301,2023-03-01,684,1036,1,32,16423.06,Defect
557,99953,20250501,2025-05-01,323,1170,1,18,807.22,Defect
558,116148,20230825,2023-08-25,185,1068,4,19,3567.54,Customer Cancellation
559,41536,20240513,2024-05-13,704,1175,1,10,623.88,Defect
560,118255,20221229,2022-12-29,1126,1191,5,4,633.62,Customer Cancellation
561,56739,20240728,2024-07-28,363,1051,8,22,7585.06,Shipping Damage
562,11779,20251119,2025-11-19,128,1066,2,13,2578.96,Defect
563,81713,20241021,2024-10-21,460,1063,9,2,253.6,Defect
564,29147,20240730,2024-07-30,613,1026,1,33,15588.81,Shipping Damage
565,35478,20250410,2025-04-10,718,1066,8,6,1168.98,Wrong Configuration
566,50842,20250616,2025-06-16,1074,1087,5,1,571.34,Defect
567,71891,20251010,2025-10-10,539,1171,6,3,152.51,Wrong Configuration
568,15865,20220930,2022-09-30,409,1196,4,3,727.45,Wrong Configuration
569,66955,20230608,2023-06-08,271,1014,4,4,3397.96,Wrong Configuration
570,115313,20251029,2025-10-29,546,1171,3,2,102.62,Defect
571,34753,20250920,2025-09-20,1092,1058,9,24,9172.35,Customer Cancellation
572,107502,20211114,2021-11-14,472,1075,6,12,2216.8,Customer Cancellation
573,63547,20250713,2025-07-13,868,1168,10,8,544.76,Shipping Damage
574,75489,20210822,2021-08-22,1052,1091,3,3,2214.75,Defect
575,73319,20250122,2025-01-22,1167,1009,3,5,4815.99,Customer Cancellation
576,65054,20250625,2025-06-25,808,1039,2,7,5114.37,Defect
577,7573,20250901,2025-09-01,869,1118,6,3,3543.72,Wrong Configuration
578,116907,20250616,2025-06-16,171,1105,1,1,1337.9,Customer Cancellation
579,117038,20231217,2023-12-17,70,1098,5,3,1754.16,Wrong Configuration
580,75375,20230923,2023-09-23,136,1131,6,3,253.41,Defect
581,109014,20241018,2024-10-18,545,1184,6,6,1224.56,Defect
582,101903,20230215,2023-02-15,6,1056,6,3,1000.36,Defect
583,84095,20251122,2025-11-22,1047,1103,4,6,10147.49,Customer Cancellation
584,104245,20240830,2024-08-30,643,1164,5,1,44.17,Defect
585,62653,20240117,2024-01-17,702,1103,7,17,22224.98,Wrong Configuration
586,74084,20250822,2025-08-22,588,1130,5,5,379.63,Defect
587,8021,20240127,2024-01-27,763,1168,6,14,890.68,Customer Cancellation
588,2895,20240703,2024-07-03,14,1165,3,58,3305.83,Other
589,67581,20220327,2022-03-27,584,1069,9,11,1829.28,Other
590,54068,20230528,2023-05-28,408,1038,2,1,514.53,Shipping Damage
591,73441,20251230,2025-12-30,405,1126,4,1,97.12,Defect
592,52826,20230202,2023-02-02,419,1011,1,25,22924.74,Wrong Configuration
593,114472,20250104,2025-01-04,649,1123,4,5,392.77,Defect
594,67694,20251222,2025-12-22,1028,1114,6,2,3459.08,Shipping Damage
595,15079,20250205,2025-02-05,875,1093,10,6,4904.73,Wrong Configuration
596,32292,20241025,2024-10-25,1028,1088,6,3,2988.92,Other
597,12573,20250817,2025-08-17,190,1194,3,3,787.39,Wrong Configuration
598,36478,20240103,2024-01-03,774,1029,6,2,1153.89,Other
599,94404,20250505,2025-05-05,512,1126,4,5,432.07,Defect
600,110191,20251218,2025-12-18,899,1111,4,9,14975.73,Defect
601,54680,20240203,2024-02-03,417,1161,6,23,912.68,Customer Cancellation
602,18183,20250204,2025-02-04,529,1016,10,31,33842.98,Defect
603,59411,20250716,2025-07-16,980,1130,8,12,833.09,Other
604,72310,20251230,2025-12-30,1047,1100,4,5,8022.78,Shipping Damage
605,71286,20231006,2023-10-06,419,1082,1,7,5268.46,Customer Cancellation
606,3723,20250131,2025-01-31,1156,1060,4,1,108.3,Other
607,54371,20230719,2023-07-19,1010,1199,1,18,4418.21,Defect
608,102902,20230925,2023-09-25,1026,1030,4,7,3241.99,Customer Cancellation
609,3644,20250101,2025-01-01,729,1139,1,42,3109.7,Customer Cancellation
610,81675,20251225,2025-12-25,224,1094,2,1,832.45,Defect
611,55932,20240522,2024-05-22,576,1053,6,3,1359.05,Defect
612,95973,20251027,2025-10-27,1154,1127,8,2,121.46,Defect
613,40745,20241220,2024-12-20,465,1014,6,23,19131.23,Other
614,81510,20250402,2025-04-02,84,1004,1,3,3308.43,Customer Cancellation
615,50366,20220819,2022-08-19,430,1124,1,6,382.92,Defect
616,84464,20240710,2024-07-10,1101,1028,6,1,595.05,Customer Cancellation
617,55025,20221124,2022-11-24,432,1120,2,1,83.84,Other
618,22701,20250912,2025-09-12,113,1014,3,1,1056.65,Customer Cancellation
619,93092,20240819,2024-08-19,708,1119,3,9,11683.61,Wrong Configuration
620,18290,20251029,2025-10-29,862,1128,3,25,2767.07,Shipping Damage
621,12140,20230922,2023-09-22,912,1189,2,4,858.65,Other
622,2248,20240327,2024-03-27,932,1057,1,14,5368.77,Shipping Damage
623,116939,20250801,2025-08-01,765,1152,2,16,10852.47,Shipping Damage
624,91460,20240121,2024-01-21,912,1119,2,1,1438.88,Defect
625,49857,20220511,2022-05-11,739,1138,1,3,215.74,Defect
626,99758,20240306,2024-03-06,1120,1196,6,30,6642.84,Customer Cancellation
627,2053,20251126,2025-11-26,417,1052,6,24,7277.93,Wrong Configuration
628,15823,20250816,2025-08-16,758,1063,10,9,1403.66,Wrong Configuration
629,63991,20250508,2025-05-08,307,1140,1,4,3590.33,Defect
630,65222,20230207,2023-02-07,88,1139,3,23,1708.41,Other
631,87375,20251223,2025-12-23,684,1195,1,4,1038.15,Shipping Damage
632,95935,20251217,2025-12-17,952,1033,3,4,2982.74,Defect
633,14090,20231023,2023-10-23,263,1122,2,6,501.44,Shipping Damage
634,4823,20250528,2025-05-28,955,1023,4,3,1721.07,Defect
635,110462,20230206,2023-02-06,1167,1003,3,8,8876.55,Defect
636,30954,20240316,2024-03-16,862,1166,3,42,1555.38,Wrong Configuration
637,39371,20240110,2024-01-10,576,1191,6,10,1549.76,Defect
638,111269,20241006,2024-10-06,340,1130,1,2,163.47,Wrong Configuration
639,63931,20221207,2022-12-07,873,1031,8,21,12736.37,Customer Cancellation
640,70916,20250506,2025-05-06,409,1025,4,7,4457.99,Other
641,26851,20241214,2024-12-14,1045,1147,2,1,707.65,Other
642,74856,20250516,2025-05-16,392,1035,4,3,1753.21,Wrong Configuration
643,86571,20230425,2023-04-25,294,1000,1,1,1124.9,Wrong Configuration
644,68593,20250722,2025-07-22,281,1126,10,8,682.69,Customer Cancellation
645,9535,20221104,2022-11-04,132,1016,6,7,7200.95,Wrong Configuration
646,109937,20240112,2024-01-12,818,1072,2,2,406.28,Customer Cancellation
647,36602,20240824,2024-08-24,1185,1139,6,20,1643.03,Wrong Configuration
648,41923,20250324,2025-03-24,664,1190,5,2,361.06,Defect
649,60591,20231026,2023-10-26,628,1161,6,8,319.76,Customer Cancellation
650,85234,20250804,2025-08-04,173,1032,8,9,4924.02,Shipping Damage
651,30627,20250313,2025-03-13,1141,1142,2,5,2794.43,Customer Cancellation
652,36905,20240623,2024-06-23,1026,1047,4,2,657.06,Other
653,65306,20250220,2025-02-20,380,1116,4,2,3531.04,Shipping Damage
654,104610,20251220,2025-12-20,1000,1047,3,1,373.7,Wrong Configuration
655,49353,20241109,2024-11-09,576,1137,6,6,409.59,Customer Cancellation
656,52069,20230523,2023-05-23,1010,1078,1,7,1113.81,Customer Cancellation
657,78943,20240916,2024-09-16,350,1068,6,3,661.77,Defect
658,106451,20231003,2023-10-03,673,1062,6,16,2452.17,Shipping Damage
659,46704,20240823,2024-08-23,905,1097,1,5,4023.71,Customer Cancellation
660,60330,20240923,2024-09-23,70,1094,5,2,1509.02,Defect
661,92206,20251228,2025-12-28,598,1150,2,13,7562.49,Wrong Configuration
662,73789,20210812,2021-08-12,951,1027,6,27,14429.59,Shipping Damage
663,61202,20240728,2024-07-28,1188,1186,4,5,901.18,Wrong Configuration
664,104160,20230620,2023-06-20,212,1183,6,3,777.24,Defect
665,94154,20240831,2024-08-31,598,1061,2,31,8063.77,Defect
666,112250,20241115,2024-11-15,44,1157,5,32,17646.05,Customer Cancellation
667,59267,20241220,2024-12-20,122,1029,1,33,17807.98,Wrong Configuration
668,3520,20250718,2025-07-18,85,1089,1,13,7607.27,Shipping Damage
669,65241,20220409,2022-04-09,1131,1079,6,2,329.7,Shipping Damage
670,7020,20231015,2023-10-15,586,1123,2,1,84.38,Defect
671,77780,20251230,2025-12-30,626,1090,6,11,8324.25,Shipping Damage
672,59486,20251226,2025-12-26,246,1058,1,1,446.14,Defect
673,549,20250519,2025-05-19,1012,1061,5,40,9714.74,Customer Cancellation
674,12062,20241003,2024-10-03,898,1006,4,2,2158.29,Wrong Configuration
675,44277,20251125,2025-11-25,778,1169,3,4,277.0,Wrong Configuration
676,65114,20250622,2025-06-22,928,1183,6,12,3497.13,Defect
677,103790,20240321,2024-03-21,363,1122,8,31,2591.25,Shipping Damage
678,55698,20241027,2024-10-27,196,1077,2,2,493.66,Defect
679,97599,20250908,2025-09-08,562,1038,2,1,461.99,Customer Cancellation
680,64750,20220724,2022-07-24,85,1057,1,31,11498.09,Defect
681,2707,20240913,2024-09-13,779,1102,5,33,44859.09,Customer Cancellation
682,116250,20251213,2025-12-13,1152,1052,2,8,2831.54,Defect
683,55329,20240829,2024-08-29,1009,1006,2,3,3573.94,Customer Cancellation
684,56380,20250219,2025-02-19,552,1051,3,1,441.47,Wrong Configuration
685,48297,20250828,2025-08-28,985,1149,10,9,5901.68,Shipping Damage
686,26825,20250131,2025-01-31,849,1015,5,23,16024.72,Other
687,23816,20240403,2024-04-03,1083,1123,9,8,618.64,Defect
688,30102,20231211,2023-12-11,1069,1104,6,14,18412.57,Defect
689,6148,20240913,2024-09-13,725,1000,1,40,41744.52,Customer Cancellation
690,80452,20251123,2025-11-23,723,1126,5,3,245.07,Customer Cancellation
691,8344,20251117,2025-11-17,300,1005,3,2,2481.92,Defect
692,59734,20250210,2025-02-10,168,1160,2,76,4650.85,Defect
693,95155,20250419,2025-04-19,503,1119,6,1,1525.34,Wrong Configuration
