opportunity_id,created_date,customer_id,product_group,sales_rep_id,stage,expected_value_eur,win_probability,expected_close_date,created_date_id,weighted_pipeline_eur,days_to_close,is_closed_won,is_closed_lost
241,2021-09-08,218,Medical Sensor,84,Lead,9373.24,0.17,2022-02-10,20210908,1593.45,155,0,0
242,2024-03-18,110,Monitoring Device,31,Qualified,30409.39,0.312,2024-04-28,20240318,9487.73,41,0,0
243,2025-01-21,756,Accessory Kit,73,Lead,13399.14,0.127,2025-06-05,20250121,1701.69,135,0,0
244,2021-11-23,217,Laptop Pro,35,Lead,6812.76,0.2,2022-05-28,20211123,1362.55,186,0,0
245,2024-03-21,238,Laptop Pro,85,Negotiation,210269.8,0.728,2024-06-07,20240321,153076.41,78,0,0
246,2021-06-11,903,Medical Sensor,43,Qualified,10603.57,0.258,2022-01-07,20210611,2735.72,210,0,0
247,2025-06-21,761,Industrial Scanner,42,Proposal,168021.47,0.394,2026-01-26,20250621,66200.46,219,0,0
248,2024-07-09,265,Medical Sensor,36,Lead,46818.89,0.144,2024-10-15,20240709,6741.92,98,0,0
249,2023-06-15,137,Monitoring Device,66,Closed Won,13508.37,0.986,2023-11-02,20230615,13319.25,140,1,0
250,2024-02-17,807,Laptop Pro,27,Qualified,5411.13,0.255,2024-06-08,20240217,1379.84,112,0,0
251,2023-09-04,463,Laptop Pro,12,Closed Won,84385.32,0.991,2024-03-26,20230904,83625.85,204,1,0
252,2023-06-29,110,Service Contract,49,Lead,30915.96,0.124,2023-08-11,20230629,3833.58,43,0,0
253,2025-07-05,848,Accessory Kit,53,Closed Lost,3386.84,0.047,2025-10-07,20250705,159.18,94,0,1
254,2024-06-09,598,Service Contract,23,Lead,12563.52,0.077,2024-10-04,20240609,967.39,117,0,0
255,2025-04-21,848,Laptop Pro,37,Qualified,122054.88,0.281,2025-08-29,20250421,34297.42,130,0,0
256,2023-08-14,442,Monitoring Device,69,Closed Won,44854.28,0.943,2023-09-27,20230814,42297.59,44,1,0
257,2025-04-21,997,Medical Sensor,56,Lead,35947.47,0.0,2025-10-23,20250421,0.0,185,0,0
258,2023-04-13,2,Medical Sensor,61,Proposal,19966.19,0.467,2023-07-26,20230413,9324.21,104,0,0
259,2022-02-11,170,Legacy Workstation,25,Proposal,3765.1,0.401,2022-04-12,20220211,1509.81,60,0,0
260,2025-01-02,710,Industrial Scanner,69,Lead,7895.38,0.157,2025-05-04,20250102,1239.57,122,0,0
261,2025-10-03,933,Industrial Scanner,9,Closed Won,33086.35,0.893,2026-03-15,20251003,29546.11,163,1,0
262,2022-01-31,412,Legacy Workstation,39,Proposal,13958.78,0.409,2022-07-18,20220131,5709.14,168,0,0
263,2023-03-08,316,Laptop Standard,43,Lead,31256.55,0.156,2023-08-29,20230308,4876.02,174,0,0
264,2024-10-08,541,Connectivity Module,18,Closed Won,84716.31,1.0,2024-12-02,20241008,84716.31,55,1,0
265,2022-05-20,358,Legacy Workstation,18,Negotiation,48265.93,0.638,2022-09-04,20220520,30793.66,107,0,0
266,2025-11-10,170,Service Contract,81,Proposal,16066.92,0.427,2026-01-17,20251110,6860.57,68,0,0
267,2022-01-31,943,Industrial Scanner,80,Closed Won,21504.32,0.86,2022-05-09,20220131,18493.72,98,1,0
268,2024-09-23,512,Medical Sensor,73,Lead,40740.64,0.126,2025-02-01,20240923,5133.32,131,0,0
269,2022-06-28,507,Industrial Scanner,76,Closed Won,18249.36,0.878,2022-12-26,20220628,16022.94,181,1,0
270,2021-09-06,149,Service Contract,36,Qualified,22177.79,0.358,2021-10-23,20210906,7939.65,47,0,0
271,2022-03-02,855,Laptop Pro,79,Negotiation,3974.54,0.532,2022-09-28,20220302,2114.46,210,0,0
272,2024-12-03,206,Medical Sensor,33,Closed Lost,7534.11,0.04,2025-04-24,20241203,301.36,142,0,1
273,2024-11-17,788,Monitoring Device,81,Lead,15571.24,0.0,2025-04-02,20241117,0.0,136,0,0
274,2022-07-21,141,Service Contract,32,Qualified,44744.29,0.143,2022-11-22,20220721,6398.43,124,0,0
275,2025-07-29,984,Medical Sensor,68,Proposal,89035.49,0.495,2026-01-20,20250729,44072.57,175,0,0
276,2022-08-30,916,Medical Sensor,22,Proposal,19683.54,0.332,2022-11-20,20220830,6534.94,82,0,0
277,2021-02-19,565,Service Contract,3,Qualified,1622.81,0.216,2021-07-30,20210219,350.53,161,0,0
278,2024-08-02,452,Tablet Enterprise,73,Lead,19189.28,0.055,2025-01-15,20240802,1055.41,166,0,0
279,2024-09-21,188,Service Contract,22,Qualified,360767.79,0.306,2025-03-29,20240921,110394.94,189,0,0
280,2022-06-18,769,Service Contract,58,Qualified,16818.6,0.276,2022-08-21,20220618,4641.93,64,0,0
281,2022-08-04,469,Laptop Standard,12,Closed Won,72560.04,1.0,2023-01-20,20220804,72560.04,169,1,0
282,2023-06-12,740,Laptop Pro,26,Closed Lost,658597.17,0.11,2023-09-02,20230612,72445.69,82,0,1
283,2024-04-24,1195,Connectivity Module,45,Lead,27490.8,0.0,2024-06-19,20240424,0.0,56,0,0
284,2022-03-20,1172,Laptop Standard,4,Qualified,7324.72,0.277,2022-05-11,20220320,2028.95,52,0,0
285,2024-10-10,1090,Medical Sensor,67,Closed Lost,11255.49,0.051,2025-03-27,20241010,574.03,168,0,1
286,2025-12-20,659,Legacy Workstation,18,Proposal,47845.05,0.459,2026-02-18,20251220,21960.88,60,0,0
287,2023-08-26,659,Laptop Standard,25,Qualified,24306.98,0.216,2023-10-20,20230826,5250.31,55,0,0
288,2022-07-19,684,Laptop Standard,27,Negotiation,9412.14,0.487,2023-02-03,20220719,4583.71,199,0,0
289,2025-07-18,58,Laptop Standard,23,Closed Lost,54695.05,0.0,2025-10-29,20250718,0.0,103,0,1
290,2025-03-15,819,Laptop Standard,21,Closed Won,59114.1,0.942,2025-06-02,20250315,55685.48,79,1,0
291,2024-07-04,372,Tablet Enterprise,62,Lead,10972.74,0.314,2024-10-15,20240704,3445.44,103,0,0
292,2025-03-20,1018,Accessory Kit,26,Closed Won,24800.24,0.973,2025-09-30,20250320,24130.63,194,1,0
293,2021-09-14,1133,Connectivity Module,21,Qualified,42480.82,0.475,2022-03-31,20210914,20178.39,198,0,0
294,2024-06-28,98,Accessory Kit,84,Closed Won,14653.29,0.979,2025-01-20,20240628,14345.57,206,1,0
295,2021-12-15,702,Service Contract,60,Lead,6048.8,0.225,2022-05-02,20211215,1360.98,138,0,0
296,2024-08-16,1038,Industrial Scanner,37,Proposal,14231.68,0.474,2024-10-29,20240816,6745.82,74,0,0
297,2023-04-07,474,Laptop Pro,65,Proposal,29018.71,0.482,2023-06-15,20230407,13987.02,69,0,0
298,2024-03-02,338,Monitoring Device,39,Lead,27202.85,0.086,2024-05-16,20240302,2339.45,75,0,0
299,2024-09-26,465,Medical Sensor,68,Qualified,14499.92,0.253,2024-11-29,20240926,3668.48,64,0,0
300,2022-09-21,691,Tablet Enterprise,73,Closed Won,91317.98,1.0,2023-02-11,20220921,91317.98,143,1,0
301,2024-04-13,982,Accessory Kit,64,Closed Won,8070.42,0.966,2024-11-17,20240413,7796.03,218,1,0
302,2021-05-22,155,Monitoring Device,3,Closed Won,12616.69,0.855,2021-08-18,20210522,10787.27,88,1,0
303,2024-07-17,136,Connectivity Module,61,Negotiation,89436.13,0.632,2024-09-09,20240717,56523.63,54,0,0
304,2021-10-07,536,Laptop Standard,40,Lead,49490.73,0.189,2022-01-05,20211007,9353.75,90,0,0
305,2023-04-13,967,Tablet Enterprise,55,Proposal,39774.38,0.441,2023-08-02,20230413,17540.5,111,0,0
306,2022-02-12,758,Laptop Standard,5,Lead,14994.43,0.085,2022-08-07,20220212,1274.53,176,0,0
307,2023-08-06,897,Connectivity Module,22,Proposal,91515.62,0.501,2023-10-01,20230806,45849.33,56,0,0
308,2025-11-15,1089,Laptop Standard,23,Closed Won,44606.07,1.0,2025-12-12,20251115,44606.07,27,1,0
309,2021-11-04,1041,Legacy Workstation,63,Proposal,15783.83,0.344,2022-03-12,20211104,5429.64,128,0,0
310,2024-10-07,20,Monitoring Device,79,Qualified,363002.89,0.283,2025-02-05,20241007,102729.82,121,0,0
311,2025-04-19,1067,Laptop Pro,80,Closed Lost,5564.16,0.07,2025-06-28,20250419,389.49,70,0,1
312,2021-08-11,473,Laptop Standard,14,Lead,21486.44,0.163,2022-03-15,20210811,3502.29,216,0,0
313,2022-10-23,30,Accessory Kit,69,Negotiation,348372.28,0.6,2023-03-04,20221023,209023.37,132,0,0
314,2025-12-28,519,Monitoring Device,10,Proposal,44994.17,0.315,2026-06-29,20251228,14173.16,183,0,0
315,2023-12-26,891,Accessory Kit,55,Lead,14266.68,0.158,2024-04-01,20231226,2254.14,97,0,0
316,2025-05-12,8,Tablet Enterprise,66,Qualified,45674.6,0.161,2025-06-23,20250512,7353.61,42,0,0
317,2021-07-27,1157,Medical Sensor,12,Negotiation,19972.59,0.63,2021-12-03,20210727,12582.73,129,0,0
318,2022-05-16,6,Connectivity Module,75,Qualified,31944.15,0.345,2022-07-30,20220516,11020.73,75,0,0
319,2024-08-22,674,Medical Sensor,3,Closed Won,11766.04,0.969,2024-11-04,20240822,11401.29,74,1,0
320,2024-02-21,133,Tablet Enterprise,37,Qualified,74718.16,0.201,2024-09-12,20240221,15018.35,204,0,0
321,2025-08-18,1118,Laptop Pro,69,Qualified,10453.75,0.334,2025-11-08,20250818,3491.55,82,0,0
322,2023-01-04,1079,Tablet Enterprise,79,Proposal,18376.71,0.417,2023-05-16,20230104,7663.09,132,0,0
323,2022-07-15,294,Legacy Workstation,34,Qualified,15313.86,0.186,2022-08-18,20220715,2848.38,34,0,0
324,2025-10-14,636,Laptop Pro,71,Lead,14055.99,0.217,2026-02-07,20251014,3050.15,116,0,0
325,2024-01-07,271,Accessory Kit,8,Closed Lost,25916.04,0.048,2024-02-26,20240107,1243.97,50,0,1
326,2024-05-10,1083,Monitoring Device,9,Lead,54548.71,0.126,2024-07-20,20240510,6873.14,71,0,0
327,2022-08-14,802,Legacy Workstation,81,Closed Lost,132550.47,0.0,2023-02-26,20220814,0.0,196,0,1
328,2025-02-05,584,Connectivity Module,59,Proposal,134248.99,0.391,2025-04-14,20250205,52491.36,68,0,0
329,2021-01-07,994,Accessory Kit,60,Negotiation,17315.01,0.589,2021-03-19,20210107,10198.54,71,0,0
330,2024-04-23,399,Industrial Scanner,65,Lead,75672.75,0.058,2024-10-02,20240423,4389.02,162,0,0
331,2022-03-09,695,Industrial Scanner,37,Lead,19709.54,0.012,2022-10-14,20220309,236.51,219,0,0
332,2025-02-26,1134,Laptop Standard,25,Qualified,157955.0,0.201,2025-10-03,20250226,31748.96,219,0,0
333,2023-10-01,647,Service Contract,67,Lead,944167.82,0.086,2023-11-26,20231001,81198.43,56,0,0
334,2024-08-13,417,Industrial Scanner,80,Lead,23577.62,0.0,2024-12-28,20240813,0.0,137,0,0
335,2023-03-22,307,Industrial Scanner,42,Closed Won,109675.23,1.0,2023-05-04,20230322,109675.23,43,1,0
336,2024-04-27,179,Laptop Standard,70,Lead,26032.03,0.148,2024-10-25,20240427,3852.74,181,0,0
337,2025-09-23,1187,Laptop Pro,75,Negotiation,23168.61,0.704,2025-10-24,20250923,16310.7,31,0,0
338,2024-05-25,374,Monitoring Device,40,Qualified,12397.08,0.281,2024-10-05,20240525,3483.58,133,0,0
339,2023-10-06,1072,Accessory Kit,34,Closed Won,25803.16,0.961,2023-11-21,20231006,24796.84,46,1,0
340,2022-05-22,214,Connectivity Module,25,Closed Won,30436.81,1.0,2022-07-23,20220522,30436.81,62,1,0
341,2022-04-30,230,Legacy Workstation,25,Lead,41530.34,0.101,2022-07-08,20220430,4194.56,69,0,0
342,2022-06-04,192,Industrial Scanner,27,Negotiation,68199.39,0.617,2022-10-01,20220604,42079.02,119,0,0
343,2021-01-23,528,Tablet Enterprise,72,Qualified,21268.83,0.205,2021-08-12,20210123,4360.11,201,0,0
344,2023-05-27,496,Laptop Pro,30,Lead,15628.28,0.211,2023-07-05,20230527,3297.57,39,0,0
345,2024-10-28,1079,Laptop Pro,79,Qualified,9655.83,0.206,2025-05-05,20241028,1989.1,189,0,0
346,2023-05-03,717,Laptop Standard,36,Lead,19291.97,0.057,2023-10-15,20230503,1099.64,165,0,0
347,2023-02-02,576,Monitoring Device,80,Lead,9401.71,0.0,2023-03-23,20230202,0.0,49,0,0
348,2024-11-07,925,Service Contract,28,Lead,44703.92,0.087,2025-05-20,20241107,3889.24,194,0,0
349,2023-05-13,522,Laptop Pro,3,Lead,29303.68,0.089,2023-09-20,20230513,2608.03,130,0,0
350,2025-10-22,249,Laptop Standard,84,Proposal,14284.06,0.443,2026-01-29,20251022,6327.84,99,0,0
351,2024-03-12,792,Service Contract,14,Closed Won,13539.19,1.0,2024-08-11,20240312,13539.19,152,1,0
352,2023-06-23,37,Laptop Standard,52,Qualified,46959.99,0.328,2024-01-14,20230623,15402.88,205,0,0
353,2022-10-08,286,Tablet Enterprise,49,Qualified,54101.06,0.24,2022-12-21,20221008,12984.25,74,0,0
354,2024-10-17,1081,Medical Sensor,35,Closed Won,48957.41,0.823,2024-12-06,20241017,40291.95,50,1,0
355,2024-04-30,118,Industrial Scanner,62,Lead,22253.48,0.032,2024-07-21,20240430,712.11,82,0,0
356,2023-03-24,1070,Laptop Standard,58,Lead,99599.23,0.1,2023-04-19,20230324,9959.92,26,0,0
357,2024-09-07,415,Accessory Kit,39,Proposal,33475.82,0.545,2024-12-05,20240907,18244.32,89,0,0
358,2022-10-09,205,Tablet Enterprise,29,Lead,4609.53,0.207,2022-11-06,20221009,954.17,28,0,0
359,2023-07-28,239,Connectivity Module,79,Proposal,93148.69,0.291,2024-02-10,20230728,27106.27,197,0,0
360,2025-06-01,762,Accessory Kit,36,Qualified,62106.26,0.191,2025-07-01,20250601,11862.3,30,0,0
361,2025-01-16,703,Legacy Workstation,27,Lead,209533.31,0.232,2025-06-30,20250116,48611.73,165,0,0
362,2021-03-19,1045,Connectivity Module,33,Closed Lost,35384.09,0.0,2021-05-28,20210319,0.0,70,0,1
363,2025-08-01,905,Tablet Enterprise,64,Closed Won,11104.83,1.0,2025-10-31,20250801,11104.83,91,1,0
364,2024-07-28,1047,Monitoring Device,8,Closed Won,46473.91,1.0,2024-10-12,20240728,46473.91,76,1,0
365,2025-01-12,100,Service Contract,19,Closed Won,104418.24,1.0,2025-04-10,20250112,104418.24,88,1,0
366,2024-07-14,338,Legacy Workstation,39,Closed Lost,69007.09,0.0,2024-12-13,20240714,0.0,152,0,1
367,2021-08-10,192,Laptop Pro,50,Closed Lost,75714.63,0.0,2021-10-29,20210810,0.0,80,0,1
368,2025-02-27,944,Tablet Enterprise,80,Negotiation,11178.73,0.625,2025-06-17,20250227,6986.71,110,0,0
369,2023-06-09,1034,Service Contract,76,Lead,41219.44,0.155,2023-10-17,20230609,6389.01,130,0,0
370,2024-04-08,1066,Industrial Scanner,75,Negotiation,8155.16,0.71,2024-08-26,20240408,5790.16,140,0,0
371,2025-04-24,526,Accessory Kit,75,Proposal,48998.17,0.491,2025-05-17,20250424,24058.1,23,0,0
372,2023-04-27,392,Monitoring Device,66,Qualified,4391.96,0.184,2023-12-01,20230427,808.12,218,0,0
373,2023-07-06,1163,Connectivity Module,13,Qualified,89430.27,0.2,2024-01-03,20230706,17886.05,181,0,0
374,2025-02-15,639,Industrial Scanner,42,Closed Lost,15094.99,0.04,2025-06-26,20250215,603.8,131,0,1
375,2022-08-25,778,Connectivity Module,4,Negotiation,23813.94,0.611,2022-11-27,20220825,14550.32,94,0,0
376,2023-08-04,16,Medical Sensor,85,Proposal,460098.31,0.27,2023-12-29,20230804,124226.54,147,0,0
377,2025-06-12,731,Medical Sensor,79,Lead,30347.64,0.319,2025-11-22,20250612,9680.9,163,0,0
378,2024-06-15,988,Accessory Kit,38,Lead,7153.12,0.017,2025-01-14,20240615,121.6,213,0,0
379,2022-01-23,684,Medical Sensor,27,Qualified,8335.38,0.199,2022-03-28,20220123,1658.74,64,0,0
380,2023-09-27,972,Monitoring Device,73,Qualified,69674.8,0.374,2023-11-24,20230927,26058.38,58,0,0
381,2024-06-29,576,Legacy Workstation,61,Closed Won,7000.79,0.988,2024-08-30,20240629,6916.78,62,1,0
382,2023-01-17,924,Accessory Kit,42,Closed Won,57943.56,1.0,2023-03-30,20230117,57943.56,72,1,0
383,2023-10-19,484,Legacy Workstation,29,Lead,231536.38,0.0,2024-03-26,20231019,0.0,159,0,0
384,2025-10-11,22,Monitoring Device,83,Qualified,15769.73,0.249,2025-11-26,20251011,3926.66,46,0,0
385,2023-10-09,1158,Service Contract,75,Proposal,32731.37,0.485,2024-04-12,20231009,15874.71,186,0,0
386,2025-11-02,943,Tablet Enterprise,70,Closed Won,122146.69,1.0,2026-02-23,20251102,122146.69,113,1,0
387,2023-10-22,265,Industrial Scanner,26,Closed Won,16811.83,1.0,2024-04-22,20231022,16811.83,183,1,0
388,2023-09-10,519,Connectivity Module,62,Negotiation,15652.74,0.76,2024-01-23,20230910,11896.08,135,0,0
389,2023-05-15,575,Tablet Enterprise,84,Qualified,65905.52,0.197,2023-07-11,20230515,12983.39,57,0,0
390,2022-10-16,1154,Legacy Workstation,49,Negotiation,12343.39,0.666,2023-04-13,20221016,8220.7,179,0,0
391,2021-10-09,419,Monitoring Device,2,Closed Lost,117634.46,0.0,2021-11-18,20211009,0.0,40,0,1
392,2024-06-14,355,Service Contract,37,Lead,12611.98,0.138,2025-01-18,20240614,1740.45,218,0,0
393,2025-01-29,673,Legacy Workstation,61,Closed Won,20206.23,1.0,2025-03-09,20250129,20206.23,39,1,0
394,2023-02-27,536,Tablet Enterprise,44,Closed Lost,21216.01,0.0,2023-06-16,20230227,0.0,109,0,1
395,2022-12-24,446,Laptop Standard,26,Proposal,63646.7,0.428,2023-02-08,20221224,27240.79,46,0,0
396,2025-03-20,798,Service Contract,58,Closed Lost,10660.83,0.042,2025-06-01,20250320,447.75,73,0,1
397,2024-02-08,219,Service Contract,2,Lead,22438.89,0.058,2024-03-09,20240208,1301.46,30,0,0
398,2024-06-11,410,Legacy Workstation,22,Qualified,63497.48,0.265,2024-08-23,20240611,16826.83,73,0,0
399,2025-08-29,988,Service Contract,66,Qualified,41438.65,0.22,2025-10-10,20250829,9116.5,42,0,0
400,2025-02-15,908,Service Contract,68,Lead,34790.56,0.136,2025-04-24,20250215,4731.52,68,0,0
401,2023-01-10,136,Service Contract,46,Proposal,14792.34,0.381,2023-02-04,20230110,5635.88,25,0,0
402,2023-04-01,401,Industrial Scanner,19,Lead,25518.71,0.075,2023-11-04,20230401,1913.9,217,0,0
403,2025-02-05,740,Monitoring Device,28,Qualified,170302.55,0.051,2025-07-12,20250205,8685.43,157,0,0
404,2025-08-11,819,Accessory Kit,67,Negotiation,436595.19,0.648,2025-10-28,20250811,282913.68,78,0,0
405,2023-07-15,230,Legacy Workstation,57,Lead,26095.89,0.0,2023-09-02,20230715,0.0,49,0,0
406,2024-02-19,99,Legacy Workstation,71,Proposal,17119.63,0.465,2024-05-20,20240219,7960.63,91,0,0
407,2023-07-30,286,Monitoring Device,62,Closed Lost,58401.27,0.141,2023-09-10,20230730,8234.58,42,0,1
408,2025-08-04,20,Monitoring Device,39,Closed Won,4774.33,0.904,2026-02-13,20250804,4315.99,193,1,0
409,2024-11-20,1128,Connectivity Module,24,Closed Lost,10751.27,0.086,2025-06-08,20241120,924.61,200,0,1
410,2024-01-17,952,Medical Sensor,52,Qualified,65299.21,0.143,2024-07-22,20240117,9337.79,187,0,0
411,2025-03-05,717,Medical Sensor,28,Qualified,84528.07,0.224,2025-05-10,20250305,18934.29,66,0,0
412,2025-08-20,971,Medical Sensor,4,Lead,128217.4,0.17,2025-12-19,20250820,21796.96,121,0,0
413,2023-10-15,866,Industrial Scanner,70,Closed Won,41384.92,1.0,2023-12-10,20231015,41384.92,56,1,0
414,2025-09-27,465,Monitoring Device,46,Proposal,36437.27,0.326,2026-02-01,20250927,11878.55,127,0,0
415,2024-10-12,88,Laptop Standard,71,Closed Lost,34598.16,0.009,2024-12-28,20241012,311.38,77,0,1
416,2021-01-02,730,Monitoring Device,45,Lead,2146.71,0.133,2021-02-07,20210102,285.51,36,0,0
417,2024-01-21,640,Legacy Workstation,64,Closed Won,18059.95,1.0,2024-04-29,20240121,18059.95,99,1,0
418,2022-06-09,552,Tablet Enterprise,41,Closed Won,124095.29,0.998,2022-12-06,20220609,123847.1,180,1,0
419,2025-08-18,673,Medical Sensor,22,Negotiation,2623.0,0.546,2025-11-19,20250818,1432.16,93,0,0
420,2022-07-27,460,Laptop Pro,17,Closed Lost,24121.81,0.022,2022-11-20,20220727,530.68,116,0,1
421,2022-10-29,894,Service Contract,71,Lead,6945.34,0.142,2023-01-12,20221029,986.24,75,0,0
422,2022-05-25,1041,Medical Sensor,66,Proposal,42720.24,0.481,2022-09-24,20220525,20548.44,122,0,0
423,2022-01-11,1050,Service Contract,64,Lead,33638.08,0.0,2022-08-06,20220111,0.0,207,0,0
424,2024-03-05,251,Industrial Scanner,42,Lead,5503.18,0.136,2024-07-21,20240305,748.43,138,0,0
425,2025-07-31,647,Medical Sensor,41,Qualified,31512.27,0.308,2026-01-16,20250731,9705.78,169,0,0
426,2021-07-26,17,Accessory Kit,64,Closed Won,44708.33,0.992,2021-12-03,20210726,44350.66,130,1,0
427,2024-01-03,110,Tablet Enterprise,10,Negotiation,41784.45,0.663,2024-07-13,20240103,27703.09,192,0,0
428,2025-11-22,822,Monitoring Device,56,Negotiation,56771.53,0.685,2026-05-14,20251122,38888.5,173,0,0
429,2023-05-26,179,Medical Sensor,68,Lead,5715.14,0.187,2023-10-21,20230526,1068.73,148,0,0
430,2025-11-19,476,Laptop Standard,45,Qualified,81784.19,0.172,2026-04-29,20251119,14066.88,161,0,0
431,2024-03-06,224,Connectivity Module,36,Closed Lost,35346.74,0.045,2024-04-19,20240306,1590.6,44,0,1
432,2022-03-01,9,Medical Sensor,27,Lead,20773.65,0.0,2022-04-04,20220301,0.0,34,0,0
433,2024-05-17,16,Monitoring Device,66,Closed Won,14158.61,0.854,2024-06-14,20240517,12091.45,28,1,0
434,2022-07-04,1009,Laptop Standard,82,Proposal,113789.19,0.589,2022-10-23,20220704,67021.83,111,0,0
435,2023-10-05,1079,Legacy Workstation,76,Closed Lost,22697.16,0.0,2023-12-02,20231005,0.0,58,0,1
436,2022-03-04,591,Laptop Standard,40,Closed Lost,35560.56,0.0,2022-06-09,20220304,0.0,97,0,1
437,2021-01-10,107,Connectivity Module,41,Proposal,58735.38,0.382,2021-02-23,20210110,22436.92,44,0,0
438,2024-01-02,584,Monitoring Device,57,Qualified,91416.5,0.175,2024-03-25,20240102,15997.89,83,0,0
439,2023-06-05,75,Tablet Enterprise,82,Proposal,62766.77,0.428,2023-07-01,20230605,26864.18,26,0,0
440,2023-01-18,78,Monitoring Device,19,Closed Won,112162.57,1.0,2023-08-11,20230118,112162.57,205,1,0
441,2024-05-26,819,Monitoring Device,16,Closed Lost,34217.48,0.0,2024-06-28,20240526,0.0,33,0,1
442,2023-02-19,1184,Service Contract,32,Lead,30442.44,0.015,2023-07-02,20230219,456.64,133,0,0
443,2021-02-19,21,Industrial Scanner,36,Qualified,13760.35,0.271,2021-04-23,20210219,3729.05,63,0,0
444,2022-02-20,689,Accessory Kit,17,Lead,32710.91,0.077,2022-04-20,20220220,2518.74,59,0,0
445,2023-01-12,535,Laptop Pro,75,Proposal,99113.82,0.292,2023-02-21,20230112,28941.24,40,0,0
446,2024-04-08,371,Legacy Workstation,62,Proposal,15025.67,0.311,2024-06-29,20240408,4672.98,82,0,0
447,2025-02-15,290,Laptop Pro,44,Lead,38880.32,0.146,2025-07-10,20250215,5676.53,145,0,0
448,2023-06-30,1038,Legacy Workstation,27,Closed Lost,124042.41,0.0,2023-09-17,20230630,0.0,79,0,1
449,2023-08-02,557,Connectivity Module,37,Proposal,34158.56,0.493,2023-10-13,20230802,16840.17,72,0,0
450,2024-08-20,543,Monitoring Device,29,Proposal,9798.39,0.377,2024-12-29,20240820,3693.99,131,0,0
451,2022-06-04,687,Industrial Scanner,27,Negotiation,38328.12,0.629,2022-10-24,20220604,24108.39,142,0,0
452,2021-06-30,554,Legacy Workstation,37,Lead,234604.31,0.0,2021-08-06,20210630,0.0,37,0,0
453,2021-05-21,20,Laptop Pro,29,Qualified,18857.99,0.293,2021-11-13,20210521,5525.39,176,0,0
454,2024-04-12,1128,Connectivity Module,43,Lead,143067.04,0.088,2024-05-08,20240412,12589.9,26,0,0
455,2021-05-23,415,Accessory Kit,79,Negotiation,30920.62,0.573,2021-07-05,20210523,17717.52,43,0,0
456,2025-07-23,1012,Laptop Pro,76,Proposal,10011.12,0.551,2026-01-03,20250723,5516.13,164,0,0
457,2022-10-15,975,Industrial Scanner,37,Lead,20314.01,0.166,2023-01-02,20221015,3372.13,79,0,0
458,2025-08-14,88,Laptop Pro,21,Qualified,159797.35,0.234,2025-09-05,20250814,37392.58,22,0,0
459,2022-12-16,387,Service Contract,10,Proposal,15535.58,0.507,2023-02-27,20221216,7876.54,73,0,0
460,2025-10-29,67,Service Contract,80,Lead,10053.34,0.041,2025-12-13,20251029,412.19,45,0,0
461,2025-03-08,1084,Accessory Kit,12,Closed Won,18442.25,1.0,2025-04-18,20250308,18442.25,41,1,0
