split,split_row_number,product_id,region_id,year_month,driver_rank,feature,feature_label,explained_class_num,explained_class,explained_class_probability,contribution_to_explained_class_probability,contribution_to_high_risk_probability,contribution_percentage_points,direction
scoring,29,1002,9,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6482370149466568,0.03440592856872436,-0.048239803868249734,3.440592856872436,increases predicted class probability
scoring,29,1002,9,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6482370149466568,0.03180871798336487,-0.04464070561359122,3.180871798336487,increases predicted class probability
scoring,29,1002,9,2025-12-01,4,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.6482370149466568,0.02639287798125259,-0.003423075173953151,2.639287798125259,increases predicted class probability
scoring,29,1002,9,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6482370149466568,0.026058120013515436,-0.041229783339471165,2.6058120013515436,increases predicted class probability
scoring,30,1003,1,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.5677315591973072,0.08612742399309156,-0.001240880396344313,8.612742399309155,increases predicted class probability
scoring,30,1003,1,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.5677315591973072,0.017807627259796722,-0.042012874658879505,1.7807627259796721,increases predicted class probability
scoring,30,1003,1,2025-12-01,3,crm_activity_count,Crm Activity Count,0,Low Risk,0.5677315591973072,0.015667340956081674,-0.0012297524124003957,1.5667340956081675,increases predicted class probability
scoring,30,1003,1,2025-12-01,4,pipeline_value_per_customer,Pipeline Value Per Customer,0,Low Risk,0.5677315591973072,0.015405377602654985,-0.0004162060881911788,1.5405377602654984,increases predicted class probability
scoring,30,1003,1,2025-12-01,5,units_lag_1m,Units Lag 1M,0,Low Risk,0.5677315591973072,0.014388568155248317,-0.04815494663348625,1.4388568155248316,increases predicted class probability
scoring,31,1003,10,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.500533919782735,0.03848546595969372,-0.04839405021037409,3.848546595969372,increases predicted class probability
scoring,31,1003,10,2025-12-01,2,units_acceleration_3m,Units Acceleration 3M,1,Medium Risk,0.500533919782735,-0.038207232007694714,0.021410246410927255,-3.8207232007694714,decreases predicted class probability
scoring,31,1003,10,2025-12-01,3,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.500533919782735,-0.03011178949852465,0.002271070222554224,-3.011178949852465,decreases predicted class probability
scoring,31,1003,10,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.500533919782735,0.029858847165089235,-0.03873664131059899,2.9858847165089233,increases predicted class probability
scoring,31,1003,10,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.500533919782735,0.029730271257127978,-0.032358639757430925,2.9730271257127976,increases predicted class probability
scoring,32,1003,2,2025-12-01,1,volatility_3m,Volatility 3M,0,Low Risk,0.7307229643891022,0.06454628049748148,-0.1423711059153225,6.454628049748148,increases predicted class probability
scoring,32,1003,2,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.7307229643891022,0.054792882371621256,-0.11397138765502443,5.479288237162126,increases predicted class probability
scoring,32,1003,2,2025-12-01,3,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.7307229643891022,0.04198486968619299,-0.025068940617517327,4.198486968619299,increases predicted class probability
scoring,32,1003,2,2025-12-01,4,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.7307229643891022,0.03757511739994046,-0.021332172706254853,3.757511739994046,increases predicted class probability
scoring,32,1003,2,2025-12-01,5,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.7307229643891022,0.03621213407866577,-0.011140247259813673,3.621213407866577,increases predicted class probability
scoring,33,1003,3,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5388369532666792,0.03159371782374488,-0.04466847918697832,3.159371782374488,increases predicted class probability
scoring,33,1003,3,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5388369532666792,0.029853146333266006,-0.03995842822622951,2.9853146333266007,increases predicted class probability
scoring,33,1003,3,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.5388369532666792,0.02657596356502336,-0.03852665305137976,2.657596356502336,increases predicted class probability
scoring,33,1003,3,2025-12-01,4,product_revenue_share_category_region,Product Revenue Share Category Region,1,Medium Risk,0.5388369532666792,-0.024351655259689357,0.010875881028233818,-2.4351655259689355,decreases predicted class probability
scoring,33,1003,3,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.5388369532666792,0.023185355322843663,-0.029619954456443023,2.318535532284366,increases predicted class probability
scoring,34,1003,4,2025-12-01,1,volatility_3m,Volatility 3M,1,Medium Risk,0.5972541885191391,0.11003269002433898,-0.1791571644569012,11.003269002433898,increases predicted class probability
scoring,34,1003,4,2025-12-01,2,revenue_volatility_3m,Revenue Volatility 3M,1,Medium Risk,0.5972541885191391,0.08973693999276335,-0.1419459883514095,8.973693999276335,increases predicted class probability
scoring,34,1003,4,2025-12-01,3,risk_factor_volatility,Risk Factor Volatility,1,Medium Risk,0.5972541885191391,0.0416418866997203,-0.06306596142519147,4.16418866997203,increases predicted class probability
scoring,34,1003,4,2025-12-01,4,rolling_units_mean_3m,Rolling Units Mean 3M,1,Medium Risk,0.5972541885191391,0.04054962439937662,-0.06167158885166725,4.054962439937662,increases predicted class probability
scoring,34,1003,4,2025-12-01,5,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.5972541885191391,-0.03724521586254457,-0.001511388604138534,-3.7245215862544567,decreases predicted class probability
scoring,35,1003,5,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.7187759591505644,0.06326981735348965,-0.015320780527011527,6.326981735348965,increases predicted class probability
scoring,35,1003,5,2025-12-01,2,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.7187759591505644,0.03779249255761633,-0.009013735288848412,3.7792492557616333,increases predicted class probability
scoring,35,1003,5,2025-12-01,3,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.7187759591505644,0.026298531366510718,0.00025969431904500297,2.6298531366510716,increases predicted class probability
scoring,35,1003,5,2025-12-01,4,volatility_3m,Volatility 3M,0,Low Risk,0.7187759591505644,0.023593685561609914,-0.02969568261372659,2.3593685561609914,increases predicted class probability
scoring,35,1003,5,2025-12-01,5,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,0,Low Risk,0.7187759591505644,0.01698164190098761,0.010532144988488453,1.698164190098761,increases predicted class probability
scoring,36,1003,6,2025-12-01,1,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.764747932936025,0.03632323807340544,-0.004174066900735578,3.632323807340544,increases predicted class probability
scoring,36,1003,6,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.764747932936025,0.03522652071485455,-0.0496670084684845,3.522652071485455,increases predicted class probability
scoring,36,1003,6,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.764747932936025,0.033519463320249465,-0.04636365186096873,3.3519463320249465,increases predicted class probability
scoring,36,1003,6,2025-12-01,4,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.764747932936025,0.028222765380298328,0.0031103056703294424,2.8222765380298327,increases predicted class probability
scoring,36,1003,6,2025-12-01,5,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.764747932936025,0.026318094516569548,-0.04500222374828891,2.6318094516569546,increases predicted class probability
scoring,37,1003,7,2025-12-01,1,risk_factor_volatility,Risk Factor Volatility,2,High Risk,0.7167288874860128,0.05662706637684077,0.05662706637684077,5.662706637684077,increases predicted class probability
scoring,37,1003,7,2025-12-01,2,volatility_3m,Volatility 3M,2,High Risk,0.7167288874860128,0.05525992122235448,0.05525992122235448,5.525992122235448,increases predicted class probability
scoring,37,1003,7,2025-12-01,3,revenue_volatility_3m,Revenue Volatility 3M,2,High Risk,0.7167288874860128,0.0521968699419167,0.0521968699419167,5.21968699419167,increases predicted class probability
scoring,37,1003,7,2025-12-01,4,unit_share_lag_1m,Unit Share Lag 1M,2,High Risk,0.7167288874860128,0.05045122443345798,0.05045122443345798,5.045122443345798,increases predicted class probability
scoring,37,1003,7,2025-12-01,5,trend_slope_3m,Trend Slope 3M,2,High Risk,0.7167288874860128,0.0495776969669788,0.0495776969669788,4.95776969669788,increases predicted class probability
scoring,38,1003,8,2025-12-01,1,customer_share_category_region,Customer Share Category Region,1,Medium Risk,0.6426921966398228,-0.05512946523811104,0.003819967837478816,-5.512946523811104,decreases predicted class probability
scoring,38,1003,8,2025-12-01,2,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6426921966398228,0.04335308627400487,-0.051275551856950076,4.3353086274004875,increases predicted class probability
scoring,38,1003,8,2025-12-01,3,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6426921966398228,0.03810886692155176,-0.054557944509574956,3.810886692155176,increases predicted class probability
scoring,38,1003,8,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6426921966398228,0.03615321300494872,-0.051157799029627055,3.615321300494872,increases predicted class probability
scoring,38,1003,8,2025-12-01,5,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6426921966398228,0.03347143172385947,-0.043436027818125236,3.347143172385947,increases predicted class probability
scoring,39,1003,9,2025-12-01,1,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.6217127065125971,0.04255587241689805,-0.06061797112818868,4.255587241689805,increases predicted class probability
scoring,39,1003,9,2025-12-01,2,units_lag_1m,Units Lag 1M,1,Medium Risk,0.6217127065125971,0.030825190212167605,-0.04878954811088323,3.0825190212167604,increases predicted class probability
scoring,39,1003,9,2025-12-01,3,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.6217127065125971,0.02926604235517386,-0.04911806773404277,2.9266042355173862,increases predicted class probability
scoring,39,1003,9,2025-12-01,4,revenue_lag_1m,Revenue Lag 1M,1,Medium Risk,0.6217127065125971,0.024421142896264573,-0.035797737819718026,2.442114289626457,increases predicted class probability
scoring,39,1003,9,2025-12-01,5,revenue_vs_lag_1m_pct,Revenue Vs Lag 1M Pct,1,Medium Risk,0.6217127065125971,0.022299053150763123,-0.030012914747268717,2.229905315076312,increases predicted class probability
scoring,40,1004,1,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,0,Low Risk,0.56135018137864,0.023034618717172644,-0.050110712616337844,2.3034618717172646,increases predicted class probability
scoring,40,1004,1,2025-12-01,2,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,0,Low Risk,0.56135018137864,0.022354736848173476,0.00500831330729504,2.2354736848173475,increases predicted class probability
scoring,40,1004,1,2025-12-01,3,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.56135018137864,0.01541030528066347,0.0032735588881511314,1.541030528066347,increases predicted class probability
scoring,40,1004,1,2025-12-01,4,product_unit_share_category_region,Product Unit Share Category Region,0,Low Risk,0.56135018137864,0.015318262653322146,0.008459325821482932,1.5318262653322146,increases predicted class probability
scoring,40,1004,1,2025-12-01,5,revenue,Revenue,0,Low Risk,0.56135018137864,-0.0144603348453412,0.008049027652330187,-1.44603348453412,decreases predicted class probability
scoring,41,1004,10,2025-12-01,1,revenue_volatility_3m,Revenue Volatility 3M,0,Low Risk,0.8521526779196335,0.08007314896605947,-0.001530966490572658,8.007314896605946,increases predicted class probability
scoring,41,1004,10,2025-12-01,2,volatility_3m,Volatility 3M,0,Low Risk,0.8521526779196335,0.07516356515373925,-0.0032240381269347087,7.516356515373925,increases predicted class probability
scoring,41,1004,10,2025-12-01,3,revenue,Revenue,0,Low Risk,0.8521526779196335,0.03640684341659845,-0.02445320621397979,3.640684341659845,increases predicted class probability
scoring,41,1004,10,2025-12-01,4,order_count,Order Count,0,Low Risk,0.8521526779196335,0.03415276918789365,-0.0220470848592386,3.415276918789365,increases predicted class probability
scoring,41,1004,10,2025-12-01,5,units_acceleration_3m,Units Acceleration 3M,0,Low Risk,0.8521526779196335,0.03384119282252064,0.0022353115774434514,3.384119282252064,increases predicted class probability
scoring,42,1004,2,2025-12-01,1,unit_share_lag_1m,Unit Share Lag 1M,1,Medium Risk,0.5180080864263542,0.04495811752024814,-0.051790176155833936,4.495811752024814,increases predicted class probability
scoring,42,1004,2,2025-12-01,2,inventory_months_cover,Inventory Months Cover,1,Medium Risk,0.5180080864263542,-0.0368718582301757,0.01885399547226937,-3.68718582301757,decreases predicted class probability
scoring,42,1004,2,2025-12-01,3,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5180080864263542,0.03306589554417951,-0.0460578245997398,3.3065895544179513,increases predicted class probability
scoring,42,1004,2,2025-12-01,4,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5180080864263542,0.03198860839538353,-0.04343030924055972,3.1988608395383533,increases predicted class probability
scoring,42,1004,2,2025-12-01,5,trend_slope_3m,Trend Slope 3M,1,Medium Risk,0.5180080864263542,0.025924434403345496,-0.02925000749941587,2.5924434403345495,increases predicted class probability
scoring,43,1004,3,2025-12-01,1,customer_share_category_region,Customer Share Category Region,0,Low Risk,0.6700299317326479,0.06892247010282862,-0.015259933535268543,6.892247010282862,increases predicted class probability
scoring,43,1004,3,2025-12-01,2,unit_rank_category_region,Unit Rank Category Region,0,Low Risk,0.6700299317326479,0.02660940658268734,0.0002532837988909703,2.6609406582687343,increases predicted class probability
scoring,43,1004,3,2025-12-01,3,revenue_percentile_category_region,Revenue Percentile Category Region,0,Low Risk,0.6700299317326479,0.018741370733588596,-0.004597017985757701,1.8741370733588596,increases predicted class probability
scoring,43,1004,3,2025-12-01,4,risk_factor_under_trend,Risk Factor Under Trend,0,Low Risk,0.6700299317326479,0.017164880870159015,-0.027431903569900256,1.7164880870159014,increases predicted class probability
scoring,43,1004,3,2025-12-01,5,units_lag_1m,Units Lag 1M,0,Low Risk,0.6700299317326479,0.01578720040416326,-0.056295287146665624,1.578720040416326,increases predicted class probability
scoring,44,1004,4,2025-12-01,1,units_vs_6m_avg_pct,Units Vs 6M Avg Pct,1,Medium Risk,0.5905017923114603,0.033341688682473086,-0.010197980486008682,3.3341688682473087,increases predicted class probability
scoring,44,1004,4,2025-12-01,2,customers_lag_1m,Customers Lag 1M,1,Medium Risk,0.5905017923114603,0.0329889275899401,-0.04758103123816061,3.29889275899401,increases predicted class probability
scoring,44,1004,4,2025-12-01,3,units_lag_1m,Units Lag 1M,1,Medium Risk,0.5905017923114603,0.03057464285624368,-0.045981712167234866,3.057464285624368,increases predicted class probability
